pmcid	relevancy	score
2390549.0	1.0	0.112231605
2193846.0	2.0	0.029684054
2598825.0	2.0	0.012014836
3615941.0	2.0	0.064645045
3745888.0	1.0	0.080382586
2592800.0	2.0	0.028505929
1936358.0	1.0	0.02801482
2777903.0	2.0	0.0830038
3395176.0	1.0	0.058629602
3460634.0	2.0	0.028321275
3632719.0	2.0	0.045105092
2981848.0	2.0	0.031858407
3424871.0	1.0	0.06517039
3619043.0	2.0	0.0396463
3138087.0	2.0	0.07569279
2374470.0	2.0	0.061230063
2687656.0	2.0	0.1557669
2779290.0	2.0	0.04091954
3459357.0	2.0	0.0229204
3674632.0	1.0	0.042628806
3651279.0	2.0	0.078857526
2188548.0	2.0	0.012154338
1860058.0	1.0	0.013374473
2833576.0	2.0	0.08343093
3437177.0	2.0	0.046465732
3196871.0	2.0	0.029619515
3866685.0	2.0	0.11198762
3317086.0	1.0	0.061041698
3275113.0	1.0	0.063031584
165035.0	2.0	0.031058855
3804839.0	1.0	0.054659806
2941754.0	2.0	0.06140297
3407018.0	1.0	0.08645259
3177362.0	2.0	0.0744518
3839844.0	2.0	0.061710093
2137255.0	1.0	0.02451834
3237274.0	2.0	0.08751502
2965916.0	2.0	0.05857943
3564269.0	2.0	0.11721751
3465901.0	1.0	0.08029403
3132014.0	2.0	0.07420088
2722751.0	2.0	0.055899374
2672233.0	2.0	0.02172265
3194612.0	2.0	0.118615806
3143101.0	1.0	0.05746767
2987328.0	1.0	0.11835638
2857803.0	2.0	0.030141735
3135110.0	1.0	0.071439885
3702711.0	2.0	0.08010802
1065341.0	2.0	0.071512364
2888204.0	2.0	0.02864197
3410306.0	2.0	0.08019721
2787270.0	2.0	0.034957893
3616818.0	2.0	0.045666464
3827830.0	2.0	0.09486875
2214826.0	2.0	0.061537113
3331880.0	1.0	0.027295925
3241370.0	2.0	0.06364882
2726506.0	2.0	0.050783586
3863508.0	1.0	0.13434283
1526641.0	2.0	0.011750402
3420725.0	1.0	0.07960778
3343432.0	2.0	0.06842675
193724.0	2.0	0.03196458
3413961.0	2.0	0.03203481
3428170.0	1.0	0.0019340503
3263087.0	2.0	0.086582124
3546453.0	1.0	0.19649857
2206349.0	2.0	0.039276265
3793305.0	1.0	0.017973078
3184045.0	2.0	0.031078886
1779435.0	2.0	0.054207303
2377340.0	2.0	0.046903424
3834709.0	1.0	0.042039398
3616816.0	2.0	0.0652922
3276022.0	1.0	0.07543429
1459118.0	2.0	0.11039128
3364667.0	2.0	0.06980084
3151599.0	2.0	0.04012162
1257422.0	1.0	0.037121214
3132017.0	2.0	0.089270644
3367406.0	2.0	0.05402335
2211766.0	2.0	0.099697754
2789586.0	2.0	0.032503396
1885430.0	1.0	0.024678873
3667088.0	2.0	0.06461274
1574344.0	1.0	0.056069404
3019058.0	2.0	0.094683886
3295660.0	1.0	0.06090021
3395333.0	1.0	0.03619978
3334060.0	2.0	0.070041284
3561694.0	1.0	0.06846022
3046515.0	2.0	0.06411123
3044791.0	2.0	0.067294165
3512775.0	2.0	0.090698525
1784079.0	1.0	0.039784838
3385850.0	2.0	0.033411294
2763717.0	1.0	0.0930083
2193634.0	1.0	0.023637906
1794505.0	2.0	0.088382915
3674591.0	2.0	0.088883206
3194630.0	2.0	0.03873003
2732791.0	2.0	0.06443516
3580530.0	2.0	0.041530572
3262532.0	1.0	0.12345987
3132697.0	1.0	0.030908512
3420570.0	2.0	0.0609293
3621239.0	2.0	0.08479034
165061.0	2.0	0.03261921
3307463.0	2.0	0.07461095
3099202.0	2.0	0.09306997
3798352.0	2.0	0.049744673
3093930.0	2.0	0.0385503
1779408.0	2.0	0.041154403
3827532.0	2.0	0.037500918
3239336.0	2.0	0.06662452
3845485.0	1.0	0.052255176
2642852.0	2.0	0.033836138
1779377.0	1.0	0.045989886
3177938.0	2.0	0.07024035
3224515.0	1.0	0.07834323
3120985.0	2.0	0.095409945
2822250.0	1.0	0.078358196
3878216.0	1.0	0.09351908
3042616.0	2.0	0.067271754
1174953.0	2.0	0.06763587
3240161.0	2.0	0.023425419
3087414.0	2.0	0.0757924
3227425.0	2.0	0.046322152
3820835.0	2.0	0.050422963
3794566.0	2.0	0.068900906
1526618.0	2.0	0.032231472
1526638.0	2.0	0.054414585
2738311.0	2.0	0.11156701
1779374.0	1.0	0.053859882
3108200.0	2.0	0.042024095
