pmcid	relevancy	score
3474147.0	2.0	0.18005125
3886265.0	2.0	0.1846694
1550961.0	2.0	0.14669022
3507390.0	2.0	0.2418525
125311.0	1.0	0.1403264
3546089.0	2.0	0.047887202
3218965.0	2.0	0.24273688
2794498.0	1.0	0.14544828
3844534.0	2.0	0.10286656
3682250.0	2.0	0.1906097
1998881.0	2.0	0.10632475
2228383.0	2.0	0.12221965
2686975.0	1.0	0.13189179
3205656.0	2.0	0.20022911
3857284.0	2.0	0.22204417
3567877.0	2.0	0.267311
2575599.0	2.0	0.1892271
3534058.0	2.0	0.15896022
2206519.0	2.0	0.16497143
2799065.0	1.0	0.1886631
3363766.0	1.0	0.20948902
2888325.0	2.0	0.16292346
3333660.0	1.0	0.15379615
3597913.0	2.0	0.15488173
3663224.0	1.0	0.15219064
3226299.0	2.0	0.13273187
3387629.0	2.0	0.2801939
2575565.0	2.0	0.082450405
2206446.0	2.0	0.15446049
3219287.0	2.0	0.31391624
3310988.0	1.0	0.27172303
3409957.0	2.0	0.24647723
3549924.0	1.0	0.18648812
3689004.0	2.0	0.23305236
2688343.0	2.0	0.18821587
3580664.0	2.0	0.1724917
2933117.0	2.0	0.13302846
137249.0	2.0	0.15677518
2995900.0	2.0	0.19745198
3387614.0	2.0	0.1722196
2784403.0	2.0	0.22872831
3576734.0	2.0	0.22617754
3682238.0	2.0	0.31065854
3519588.0	2.0	0.22531149
3387587.0	2.0	0.09903527
3116003.0	2.0	0.20004037
2759914.0	2.0	0.14279157
3199906.0	2.0	0.21945068
3845336.0	2.0	0.20898615
2755787.0	2.0	0.1369173
3484552.0	2.0	0.20628658
3483834.0	2.0	0.16507638
2756346.0	2.0	0.20062336
2631222.0	2.0	0.17383634
3351253.0	2.0	0.32705206
522841.0	2.0	0.1679438
2717442.0	2.0	0.1443157
2944247.0	2.0	0.23746845
3672626.0	2.0	0.22136094
3682302.0	2.0	0.15902002
2246223.0	2.0	0.16080913
3354405.0	2.0	0.2420479
3219034.0	1.0	0.18407403
2799007.0	1.0	0.17907585
3219018.0	2.0	0.08819339
