pmcid	relevancy	score
3555602.0	2.0	0.067464136
3644739.0	1.0	0.08452466
2823150.0	2.0	0.06197153
3860030.0	1.0	0.1158317
3854980.0	2.0	0.10895387
3797933.0	1.0	0.028565744
3838988.0	1.0	0.075765386
3396109.0	2.0	0.061654724
3113185.0	1.0	0.0577748
1586188.0	1.0	0.0800046
3746438.0	2.0	0.108561166
3350049.0	2.0	0.08561246
3649270.0	2.0	0.038719784
2892435.0	1.0	0.102993995
3311001.0	1.0	0.35938194
2536181.0	1.0	0.08076128
1459264.0	1.0	0.037122488
3876522.0	1.0	0.12918319
2984407.0	1.0	0.1415486
2769322.0	2.0	0.09629406
3521404.0	2.0	0.0961912
3101356.0	2.0	0.03592661
2222677.0	1.0	0.06838842
1459268.0	1.0	0.08536414
2977075.0	2.0	0.05312284
1891108.0	1.0	0.094580315
3121590.0	2.0	0.33067334
3765128.0	1.0	0.15698145
2918628.0	2.0	0.026643839
3467606.0	1.0	0.04888738
3410093.0	2.0	0.06933703
3123199.0	2.0	0.062926166
1751015.0	1.0	0.042814005
3015846.0	2.0	0.11124241
3004513.0	1.0	0.13450389
3763677.0	1.0	0.14162594
3818878.0	2.0	0.07126719
2903521.0	2.0	0.07439944
3195765.0	2.0	0.13834566
3015509.0	2.0	0.023562726
3601500.0	2.0	0.09965489
3570930.0	2.0	0.031684674
2846859.0	1.0	0.2190399
2311282.0	2.0	0.08688589
1805426.0	1.0	0.05691906
3259121.0	2.0	0.11662893
3097568.0	2.0	0.059178565
3468117.0	2.0	0.19425605
3481223.0	2.0	0.063683115
2972610.0	2.0	0.06464104
3649614.0	1.0	0.08535497
3016817.0	1.0	0.025100319
3201103.0	2.0	0.020285908
3108289.0	1.0	0.09861272
3860647.0	2.0	0.11569532
2637899.0	2.0	0.087863564
1636036.0	1.0	0.20145532
3170312.0	1.0	0.046381425
1976317.0	1.0	0.036644
3531646.0	2.0	0.06919816
2254639.0	2.0	0.06393362
3088392.0	2.0	0.07802886
3711740.0	2.0	0.06276521
2584009.0	1.0	0.12510613
3502811.0	2.0	0.105531394
2588821.0	1.0	0.006235708
153522.0	2.0	0.04380578
3825967.0	2.0	0.15964375
1936994.0	2.0	0.0421502
3127318.0	1.0	0.049119033
3129103.0	1.0	0.08622691
3263603.0	1.0	0.04920073
2933699.0	1.0	0.0140253175
2938506.0	2.0	0.06903047
2936927.0	2.0	0.08275659
2700595.0	1.0	0.04229178
2546374.0	2.0	0.045681205
2628097.0	2.0	0.13570696
2266718.0	1.0	0.045870837
2805600.0	1.0	0.03863522
3443655.0	2.0	0.15845913
2740038.0	1.0	0.114815034
3876503.0	1.0	0.08290988
2902452.0	2.0	0.081894144
3479014.0	2.0	0.052910246
3750490.0	2.0	0.036344495
1687187.0	2.0	0.028244337
3236146.0	2.0	0.07928316
3123852.0	1.0	0.0816957
2656981.0	1.0	0.12632534
3538640.0	2.0	0.08300396
3099062.0	1.0	0.06796586
3215995.0	2.0	0.07534201
3209994.0	1.0	0.077972725
3642795.0	1.0	0.0052980543
3043450.0	2.0	0.08308329
2116997.0	2.0	0.1059589
2423870.0	2.0	0.07939345
3273785.0	2.0	0.037945602
2884449.0	2.0	0.10303557
3789901.0	2.0	0.033785403
3555553.0	1.0	0.09564841
3145093.0	2.0	0.05927992
3468765.0	1.0	0.023713993
2749011.0	1.0	0.078655764
3616185.0	2.0	0.07267883
3470986.0	2.0	0.0790111
3160360.0	2.0	0.04899905
3047893.0	1.0	0.055958007
2702886.0	1.0	0.16878162
2835690.0	2.0	0.09171884
3249852.0	2.0	0.055087417
3649285.0	1.0	0.036999673
3516932.0	1.0	0.026992802
