abstract	body	pmcid	relevancy	title
5.389882	4.5773587	2700683.0	2.0	0.2964177
0.05820339	0.05820339	3015570.0	1.0	0.05820339
6.2387233	6.3689036	2737786.0	1.0	0.25271365
0.06876849	0.06876849	3282101.0	1.0	0.06876849
5.96937	4.8104086	3094260.0	2.0	0.3039755
0.15524855	3.3075094	3018959.0	2.0	0.15524855
0.5468801	0.5468801	3099610.0	2.0	0.5468801
0.26392812	0.26392812	3205541.0	2.0	0.26392812
0.17480193	3.6463695	3021277.0	2.0	0.17480193
0.49575874	5.2746162	3430087.0	2.0	0.49575874
0.61377823	0.61377823	2908674.0	2.0	0.61377823
0.36875966	6.0867143	3052620.0	1.0	0.36875966
4.7538686	4.1449122	2626783.0	2.0	0.20441926
0.2764984	0.2764984	2816301.0	2.0	0.2764984
0.18257268	0.18257268	3015487.0	1.0	0.18257268
0.25944105	5.3938456	2649930.0	2.0	0.25944105
0.15426598	0.15426598	2700671.0	1.0	0.15426598
3.3720903	4.250041	2822794.0	1.0	5.127158
4.373982	0.20637342	2729468.0	2.0	0.20637342
0.18058753	5.7213707	3111156.0	2.0	0.18058753
0.18099962	0.18099962	3195536.0	2.0	0.18099962
0.0911688	0.0911688	2637889.0	1.0	0.0911688
5.942148	0.45211878	3719296.0	1.0	0.45211878
0.29425392	5.8101454	2938513.0	1.0	0.29425392
0.38693413	0.38693413	3014817.0	2.0	0.38693413
0.17151418	0.17151418	3516685.0	1.0	0.17151418
5.3082376	4.7015457	3019596.0	2.0	0.40441582
5.008438	4.5454288	2963121.0	2.0	0.28337494
3.7679687	3.4298003	2970786.0	1.0	0.11348777
0.2017191	0.2017191	2778945.0	2.0	0.2017191
0.2702217	5.816741	2700241.0	2.0	0.2702217
4.7954917	4.4980445	3780706.0	2.0	0.36143062
5.20558	0.26618573	2809077.0	2.0	0.26618573
0.20674273	0.20674273	2449186.0	2.0	0.20674273
0.3776963	4.6734905	2766898.0	2.0	0.3776963
4.307021	3.7806678	2726540.0	2.0	0.19289488
0.3201514	5.560609	3444845.0	1.0	0.3201514
0.18753251	4.171217	3651717.0	1.0	0.18753251
0.2058435	0.2058435	1784608.0	1.0	0.2058435
0.55617684	0.55617684	3369119.0	1.0	0.55617684
0.33898324	0.33898324	2941598.0	2.0	0.33898324
4.109863	3.658544	2769446.0	2.0	0.17810446
0.24015968	0.24015968	3205779.0	2.0	0.24015968
0.46293828	0.46293828	3361201.0	2.0	0.46293828
0.20227502	3.5853746	3016001.0	1.0	0.20227502
0.10136065	0.10136065	2672226.0	2.0	0.10136065
3.5188162	3.0827808	2740022.0	1.0	0.09034081
0.22074825	0.22074825	2878686.0	1.0	0.22074825
0.2756682	0.2756682	3493838.0	1.0	0.2756682
0.19447973	4.6463223	3129104.0	2.0	0.19447973
4.63459	3.9174807	3056215.0	2.0	0.15153114
0.29151985	3.7719998	3522359.0	1.0	0.29151985
0.17022859	0.17022859	1208937.0	2.0	0.17022859
0.10187683	0.10187683	3015424.0	2.0	0.10187683
0.16073348	0.16073348	2782204.0	1.0	0.16073348
5.4774914	4.846685	2806401.0	2.0	0.28627723
0.47786078	8.756344	2766886.0	2.0	0.47786078
0.21677887	5.659837	2713849.0	2.0	0.21677887
0.27353713	0.27353713	2990894.0	2.0	0.27353713
0.04161055	0.04161055	3016115.0	1.0	0.04161055
4.4624596	3.8855534	2766875.0	2.0	0.15414602
0.10977873	0.10977873	2848680.0	1.0	6.555047
0.4505367	0.4505367	3614797.0	1.0	0.4505367
0.15771739	0.15771739	2709639.0	1.0	0.15771739
0.25122443	4.104809	2718206.0	1.0	0.25122443
0.095014445	0.095014445	3853875.0	2.0	0.095014445
8.207626	0.9321188	2884455.0	2.0	0.9321188
0.22714752	0.22714752	3162726.0	1.0	0.22714752
0.24455024	0.24455024	3873172.0	1.0	0.24455024
0.4131179	0.4131179	3628456.0	2.0	0.4131179
0.19647224	3.9138615	3214510.0	1.0	0.19647224
0.18440631	3.4619315	2921813.0	2.0	0.18440631
0.11432378	0.11432378	3015918.0	2.0	0.11432378
0.2880838	4.4391794	2726514.0	2.0	0.2880838
