pmcid	relevancy	score
3096911.0	1.0	0.1810205
2740109.0	2.0	0.2095549
137237.0	1.0	0.06944767
3248865.0	1.0	0.25538972
2977075.0	2.0	0.22232139
3861379.0	1.0	0.16892265
3813486.0	1.0	0.25091916
1634741.0	1.0	0.105548255
3888001.0	1.0	0.23614548
2667168.0	1.0	0.20594226
3261389.0	1.0	0.113844484
3655517.0	1.0	0.19481008
1687187.0	1.0	0.27867073
3327282.0	1.0	0.06429974
1065003.0	2.0	0.17488289
3590203.0	1.0	0.098678134
3132363.0	1.0	0.075381994
2206489.0	1.0	0.07583604
3785339.0	1.0	0.21079496
1712221.0	1.0	0.24392685
3797604.0	1.0	0.24061391
3614379.0	2.0	0.3238673
2815823.0	2.0	0.24010646
2222677.0	1.0	0.20371908
3876498.0	2.0	0.25361526
3523444.0	1.0	0.13784951
3588206.0	1.0	0.24683093
3532171.0	1.0	0.12932546
2702950.0	1.0	0.23936407
3502264.0	1.0	0.20848246
3493049.0	1.0	0.24014336
3877598.0	1.0	0.28805077
3649557.0	1.0	0.10909018
3132362.0	1.0	0.14088145
3492969.0	1.0	0.27525172
3170179.0	2.0	0.2468668
3195329.0	1.0	0.23171318
3685544.0	1.0	0.19492918
2151899.0	1.0	0.09965807
3355033.0	1.0	0.23790954
2907361.0	1.0	0.23639202
2827072.0	1.0	0.2614091
3030803.0	1.0	0.26984352
1175911.0	2.0	0.056795515
2895169.0	1.0	0.106298596
137240.0	2.0	0.07546632
3178521.0	1.0	0.12299947
2734531.0	1.0	0.16954088
3558709.0	1.0	0.10978765
3015946.0	1.0	0.13427082
2683798.0	2.0	0.19686002
1523371.0	1.0	0.19363125
3599178.0	1.0	0.23861727
3435936.0	1.0	0.22609094
3468117.0	1.0	0.24815413
2151863.0	1.0	0.15244439
3860647.0	2.0	0.3068839
3338082.0	1.0	0.24281798
2672300.0	1.0	0.18268993
3295742.0	1.0	0.3126611
3016176.0	1.0	0.15337943
2475515.0	1.0	0.26398662
3015800.0	2.0	0.27946365
3015657.0	1.0	0.2234529
3389850.0	1.0	0.30112937
3015787.0	1.0	0.20846362
2822176.0	1.0	0.2376219
3519039.0	1.0	0.17838544
3132364.0	1.0	0.16366625
2887168.0	1.0	0.17502633
3579987.0	1.0	0.21970806
3542897.0	2.0	0.21327274
