pmcid	relevancy	score
3625558.0	2.0	0.15680566
2726470.0	1.0	0.24729438
3015359.0	2.0	0.15568022
3729991.0	2.0	0.20389971
3015536.0	1.0	0.050741136
3630710.0	2.0	0.2087698
3015684.0	1.0	0.21995749
3340973.0	1.0	0.53016
3783786.0	2.0	0.16353619
2475384.0	1.0	0.020808194
3017973.0	2.0	0.110629566
2365938.0	1.0	0.39849386
3015692.0	1.0	0.3618361
3627155.0	2.0	0.15530819
3796724.0	1.0	0.23879541
2644320.0	1.0	0.3555122
3729989.0	2.0	0.11206404
3891987.0	2.0	0.14387335
2562359.0	1.0	0.14902751
3015275.0	2.0	0.1898906
3015967.0	1.0	0.13895372
2821651.0	2.0	0.18950254
2385905.0	1.0	0.055182952
3015229.0	1.0	0.11386038
3015668.0	2.0	0.19964498
3113179.0	1.0	0.23466863
3016484.0	1.0	0.22826573
3183543.0	1.0	0.2651814
3015793.0	2.0	0.09100886
2442045.0	1.0	0.26798472
2546372.0	1.0	0.39516848
2736155.0	1.0	0.22289988
2478665.0	1.0	0.25654063
2659845.0	1.0	0.26516703
3016825.0	2.0	0.13302524
3673574.0	2.0	0.16654319
2467416.0	1.0	0.3387363
2740171.0	1.0	0.28636718
3870869.0	2.0	0.17748106
3015535.0	2.0	0.24335204
