pmcid	relevancy	score
2860358.0	1.0	0.11781468
3311149.0	1.0	0.23477115
3885824.0	1.0	0.11169261
2663463.0	2.0	0.1416629
3846886.0	1.0	0.18000375
3578350.0	1.0	0.08376912
3022870.0	1.0	0.122321434
3015177.0	2.0	0.055042237
3308020.0	1.0	0.16466437
3340570.0	2.0	0.20020735
3340342.0	2.0	0.043479756
3139171.0	1.0	0.118495725
3389956.0	2.0	0.18430053
3492138.0	1.0	0.053733572
3420744.0	1.0	0.11556051
3430626.0	1.0	0.23280212
3655958.0	1.0	0.11550514
3087508.0	1.0	0.14347187
2773124.0	2.0	0.07376739
3410003.0	2.0	0.1059345
2811971.0	1.0	0.15328345
3038533.0	1.0	0.15648448
1868710.0	1.0	0.08363572
3087163.0	1.0	0.25050062
3347756.0	1.0	0.123832226
2639208.0	2.0	0.15859677
3818844.0	1.0	0.20175105
2851297.0	1.0	0.07112923
3160011.0	2.0	0.16369295
2705504.0	1.0	0.15784949
3109410.0	1.0	0.10488314
3617350.0	1.0	0.071629755
3015204.0	1.0	0.101816416
3224521.0	1.0	0.09654614
3243637.0	1.0	0.1613211
3885875.0	1.0	0.107947305
3880091.0	1.0	0.39039713
3104685.0	2.0	0.115488194
3310634.0	1.0	0.18165818
1693557.0	2.0	0.047022592
3171359.0	1.0	0.12845337
3545923.0	1.0	0.09521226
2686868.0	2.0	0.23595588
2638813.0	2.0	0.25002226
2677798.0	2.0	0.1390058
3872046.0	1.0	0.12373114
3405324.0	1.0	0.092316195
2854356.0	2.0	0.2191664
2526366.0	2.0	0.16831183
2496988.0	1.0	0.13169332
2408940.0	2.0	0.1004507
2672188.0	2.0	0.2121876
2806537.0	2.0	0.12983297
2547099.0	2.0	0.2356015
3087473.0	1.0	0.13039176
3860086.0	1.0	0.14048252
3745958.0	1.0	0.045968648
2808512.0	1.0	0.07595431
2987858.0	2.0	0.18291107
3039162.0	1.0	0.040610835
3521923.0	2.0	0.15655644
2759338.0	2.0	0.08347678
2854938.0	2.0	0.18297161
3181848.0	2.0	0.08606771
3835463.0	2.0	0.15717697
1794627.0	1.0	0.099535614
3586491.0	1.0	0.13302206
3500470.0	1.0	0.11595279
3845517.0	1.0	0.11648013
2844408.0	1.0	0.21217406
3038529.0	1.0	0.061559115
3568150.0	1.0	0.08565583
3269050.0	2.0	0.056952726
2661898.0	1.0	0.1203685
2857279.0	1.0	0.17660958
3235940.0	1.0	0.11203081
3622231.0	1.0	0.15246785
3551238.0	1.0	0.15087539
3868168.0	1.0	0.25098833
3039161.0	2.0	0.18675919
2683939.0	1.0	0.07530746
3325431.0	1.0	0.07014522
3486423.0	1.0	0.15757103
3807715.0	1.0	0.21482049
3514380.0	1.0	0.09774938
3463813.0	1.0	0.13806479
2646658.0	1.0	0.11172519
3527175.0	2.0	0.265932
2714061.0	2.0	0.11292516
3087487.0	2.0	0.11183778
3433364.0	1.0	0.014171771
2581659.0	1.0	0.14154245
3693614.0	1.0	0.1643673
2581654.0	1.0	0.106615275
3841621.0	1.0	0.10237975
3177789.0	1.0	0.21557978
3792504.0	1.0	0.07424888
3181915.0	2.0	0.16612993
3041901.0	1.0	0.123542584
3823986.0	1.0	0.0842242
3489883.0	1.0	0.10834421
3514352.0	1.0	0.10719986
3735339.0	1.0	0.18553577
3527560.0	2.0	0.13531767
3181713.0	2.0	0.044997737
3505356.0	2.0	0.1566657
3330267.0	1.0	0.12686507
3026935.0	2.0	0.20169918
2690857.0	2.0	0.1602316
3777834.0	1.0	0.20261116
1563447.0	1.0	0.10413209
1513597.0	1.0	0.14172593
3708448.0	1.0	0.3682389
3718248.0	1.0	0.15033615
2864151.0	2.0	0.13728087
3657692.0	2.0	0.076950215
3778250.0	1.0	0.15575011
3470713.0	1.0	0.0521896
3873931.0	1.0	0.034972955
3777773.0	1.0	0.123429455
2366066.0	2.0	0.17034292
3506998.0	1.0	0.13991539
2706416.0	1.0	0.07196418
3423946.0	1.0	0.07528344
3457973.0	1.0	0.16213512
3794958.0	1.0	0.09443388
2759336.0	2.0	0.09428693
2987955.0	1.0	0.12594394
2686928.0	1.0	0.22877058
2187197.0	1.0	0.016184911
3785512.0	1.0	0.18379907
3463884.0	1.0	0.11681172
3690350.0	1.0	0.19427408
3517431.0	1.0	0.16531678
2944799.0	1.0	0.2125329
3178148.0	1.0	0.19297083
3776403.0	1.0	0.18097019
2938459.0	1.0	0.050649997
3664367.0	2.0	0.20914887
2949589.0	2.0	0.18331444
3422616.0	1.0	0.18561861
2576332.0	2.0	0.08531479
3181816.0	1.0	0.046403572
3389871.0	1.0	0.2034133
3151599.0	1.0	0.13578555
2702832.0	1.0	0.14699736
2718120.0	2.0	0.16609418
2769430.0	1.0	0.10476077
2811980.0	2.0	0.34235093
1298325.0	1.0	0.057559635
2890893.0	2.0	0.091341
1906781.0	1.0	0.10288057
2672014.0	2.0	0.074758425
3238497.0	2.0	0.16707982
3610658.0	1.0	0.0893424
3842089.0	1.0	0.15991752
3265806.0	1.0	0.14328119
