pmcid	relevancy	score
3466839.0	1.0	0.27853477
3674744.0	2.0	0.22791177
3423657.0	1.0	0.24008515
2691519.0	1.0	0.10573148
3030049.0	1.0	0.32201448
3872241.0	1.0	0.09783206
3420662.0	1.0	0.10878429
2893371.0	1.0	0.20239785
2842962.0	1.0	0.048919406
2933643.0	1.0	0.040368628
3860641.0	1.0	0.057672024
2740058.0	1.0	0.20121402
3670530.0	2.0	0.48186445
3101789.0	1.0	0.18846382
2749011.0	1.0	0.13264376
3741700.0	1.0	0.10364323
3649654.0	2.0	0.18576023
2667400.0	2.0	0.29444146
3601223.0	1.0	0.11427298
3004514.0	1.0	0.29551417
3514812.0	1.0	0.17934261
3637401.0	1.0	0.122465335
2768636.0	1.0	0.07966645
