abstract	body	pmcid	relevancy	title
0.105563365	0.11134788	2771031.0	2.0	0.09988889
0.11215584	0.1183016	3308704.0	2.0	0.106127
0.160941	0.16640104	3346948.0	2.0	0.15496005
0.11361968	0.11984566	2821918.0	2.0	0.10751215
0.14133598	0.14734486	2662423.0	2.0	0.13658485
0.15766808	0.16437133	3874601.0	2.0	0.15236793
0.19546357	0.20209482	3579948.0	2.0	0.1881997
0.09696894	0.10228252	3121651.0	2.0	0.09175646
0.122725345	0.12803653	2500040.0	2.0	0.11605907
0.11730875	0.12128853	2993958.0	2.0	0.112949274
0.15177333	0.16009001	3810122.0	2.0	0.1436149
0.077328295	0.0799517	101408.0	2.0	0.07445459
0.08165991	0.085131675	3170143.0	2.0	0.07891484
0.0961456	3.1107013	3064892.0	2.0	0.09092311
0.13702652	0.14225218	1805504.0	2.0	0.12826023
0.06934983	0.07229823	2364524.0	2.0	0.067018576
0.13396527	0.13966079	3268102.0	2.0	0.12946191
0.10658711	0.11020315	3135562.0	2.0	0.10262608
0.17740184	0.18494406	3453493.0	2.0	0.17143832
0.11438825	0.11933864	3062442.0	2.0	0.10817484
0.17387292	0.17977168	3123601.0	2.0	0.1674114
0.1308652	0.13642892	1308854.0	2.0	0.12646605
0.16654931	0.17363013	3002144.0	2.0	0.1609506
0.11477441	0.11965404	2048661.0	2.0	0.11091617
0.105626754	0.10965494	3010999.0	2.0	0.09886925
0.171535	0.18093455	3659284.0	2.0	0.1623143
0.100277804	0.1036798	2632633.0	2.0	0.09655125
0.13774687	0.14360316	3071276.0	2.0	0.13311638
0.13183305	0.13905706	3673823.0	2.0	0.12474648
0.18638068	0.19444668	3776740.0	2.0	0.17625675
0.121103905	0.12774	2277457.0	2.0	0.11459408
0.095814295	0.09988783	3350389.0	2.0	0.09259342
0.2729054	0.28450796	2891813.0	2.0	0.26373145
0.14126588	0.14900678	3108318.0	2.0	0.13367227
0.12040787	0.124999754	3695962.0	2.0	0.11270475
0.12871163	0.13307826	3877878.0	2.0	0.1239284
0.08190498	2.4768896	2621421.0	2.0	0.07750226
0.1085084	0.11320432	2396646.0	2.0	0.10261437
0.08504419	0.08872466	2817700.0	2.0	0.08042472
0.118504725	3.1895936	3348951.0	2.0	0.11410081
4.371515	2.681169	2621393.0	2.0	0.12931323
0.07418049	2.3260698	3581530.0	2.0	0.07168685
0.12037521	0.12549295	3878108.0	2.0	0.11632869
0.13100229	0.13657184	3499992.0	2.0	0.12659854
0.16202289	0.16820179	3719243.0	2.0	0.15165742
0.10229981	0.10664908	1802871.0	2.0	0.09886092
0.13326626	0.1377874	3161113.0	2.0	0.12831376
0.1561945	0.16283509	2671450.0	2.0	0.15094388
0.14342214	0.15128121	2442721.0	2.0	0.13571262
0.10434873	0.10832817	3294930.0	2.0	0.097672984
0.11530793	0.12021023	545196.0	2.0	0.11143175
0.1455461	0.15352154	1190209.0	2.0	0.13772239
0.1703249	3.0967896	3395692.0	2.0	0.16399522
0.047431625	0.05003072	2716359.0	2.0	0.04488198
0.09609139	0.10135689	2878224.0	2.0	0.09092609
