abstract	body	pmcid	relevancy	title
0.09078046	0.09078046	3403798.0	1.0	0.09078046
0.26714453	0.26714453	2766900.0	1.0	0.26714453
0.2113303	0.2113303	3507065.0	1.0	0.2113303
0.15954609	0.15954609	3522332.0	1.0	0.15954609
0.04351252	0.04351252	3702496.0	1.0	0.04351252
0.04999663	0.04999663	3742834.0	1.0	0.04999663
0.04501891	0.04501891	3528766.0	1.0	0.04501891
0.15565194	0.15565194	3519030.0	1.0	0.15565194
0.047199205	0.047199205	3484289.0	1.0	0.047199205
0.16367526	0.16367526	3430489.0	1.0	0.16367526
0.055676334	0.055676334	2627214.0	1.0	0.055676334
0.17382632	0.17382632	2233876.0	2.0	0.17382632
0.12390303	0.12390303	3389846.0	2.0	0.12390303
0.05723822	0.05723822	3833933.0	1.0	0.05723822
0.07558306	0.07558306	2373300.0	1.0	0.07558306
0.13637528	0.13637528	2610653.0	1.0	0.13637528
0.17307511	0.17307511	2936317.0	1.0	0.17307511
0.01274501	0.01274501	2009435.0	1.0	0.01274501
0.10798561	0.10798561	2892773.0	2.0	0.10798561
0.08135632	0.08135632	2687457.0	1.0	0.08135632
0.065196544	0.065196544	3767023.0	1.0	0.065196544
0.043240868	0.043240868	3696066.0	1.0	0.043240868
0.044540845	0.044540845	3127816.0	1.0	0.044540845
0.008496673	0.008496673	2001323.0	1.0	0.008496673
0.10232194	0.10232194	3789934.0	1.0	0.10232194
0.14191066	0.14191066	3892522.0	1.0	0.14191066
0.033068288	0.033068288	3583529.0	1.0	0.033068288
0.13430509	0.13430509	2892667.0	1.0	0.13430509
0.010801998	0.010801998	2011516.0	1.0	0.010801998
0.020362312	0.020362312	3082113.0	1.0	0.020362312
0.09478211	0.09478211	3460172.0	1.0	0.09478211
0.05472361	0.05472361	3505349.0	1.0	0.05472361
0.16776274	0.16776274	3879007.0	1.0	0.16776274
0.1742168	0.1742168	2878712.0	1.0	0.1742168
0.17658962	0.17658962	2730627.0	1.0	0.17658962
0.24092749	0.24092749	201022.0	2.0	0.24092749
0.08448926	0.08448926	3635626.0	1.0	0.08448926
0.051977824	0.051977824	3786726.0	1.0	0.051977824
