pmcid	relevancy	score
3878174.0	2.0	0.5227509
2270822.0	2.0	0.43131584
3405392.0	2.0	0.40814593
2031887.0	2.0	0.38150367
3096313.0	2.0	0.35823375
2515901.0	2.0	0.3507084
3181770.0	2.0	0.34294233
3123969.0	2.0	0.33401415
2656332.0	2.0	0.30350742
2921140.0	2.0	0.30101565
3122543.0	2.0	0.2976537
3375088.0	2.0	0.29670274
3181871.0	2.0	0.28641534
1716160.0	2.0	0.28068715
3181745.0	2.0	0.2666439
3012558.0	2.0	0.26370272
3461647.0	2.0	0.26179463
3181876.0	2.0	0.26093385
2671773.0	2.0	0.26001236
3148928.0	2.0	0.25648156
3373552.0	2.0	0.25596574
1434505.0	2.0	0.25531474
3557457.0	2.0	0.25428095
2970950.0	2.0	0.2486745
3195149.0	2.0	0.23836939
2881943.0	2.0	0.23367774
3560182.0	2.0	0.22972907
2089060.0	2.0	0.22945265
2768965.0	2.0	0.22257742
3181740.0	2.0	0.22118059
3568739.0	2.0	0.22094116
3181869.0	2.0	0.21629988
3181885.0	2.0	0.21589242
3627470.0	2.0	0.20950744
2656315.0	2.0	0.20844342
1664563.0	2.0	0.19756047
3181767.0	2.0	0.19655578
3324881.0	2.0	0.19625883
3181872.0	2.0	0.19304928
2656288.0	2.0	0.19295637
161797.0	2.0	0.18894212
3694900.0	2.0	0.18763845
3686769.0	2.0	0.18333565
3012908.0	2.0	0.18287298
3195148.0	2.0	0.18205287
3181867.0	2.0	0.18047953
3108260.0	2.0	0.17544018
3605789.0	2.0	0.17158043
3013171.0	2.0	0.16922097
3205688.0	2.0	0.16797751
3181562.0	2.0	0.16586827
2767345.0	2.0	0.1653408
2778437.0	2.0	0.16304165
2749439.0	2.0	0.16177838
1088011.0	2.0	0.15850599
3760296.0	2.0	0.157143
1584230.0	2.0	0.15490064
2970879.0	2.0	0.15407194
2254627.0	2.0	0.1514911
3094285.0	2.0	0.15145238
3168079.0	2.0	0.14964007
2924526.0	2.0	0.14370933
1188051.0	2.0	0.14343452
3191598.0	2.0	0.14284755
1199611.0	2.0	0.14281844
3760618.0	2.0	0.14246497
2494993.0	2.0	0.13982753
2938294.0	2.0	0.13980712
3181775.0	2.0	0.13972805
3210897.0	2.0	0.13632375
1940252.0	2.0	0.1283943
3011203.0	2.0	0.12324876
1087494.0	2.0	0.121594235
3181882.0	2.0	0.11725645
3181772.0	2.0	0.116932444
3184501.0	2.0	0.116797216
2656591.0	2.0	0.11576477
3182389.0	2.0	0.113118455
1592154.0	2.0	0.10761491
3405397.0	2.0	0.10643189
1325049.0	2.0	0.10432774
