pmcid	relevancy	score
3290013.0	2.0	0.039957877
2426706.0	1.0	0.101854414
3658250.0	1.0	0.062476803
3860675.0	1.0	0.034850556
1236946.0	1.0	0.089119405
3326248.0	1.0	0.087747976
3113998.0	1.0	0.055297058
2994656.0	2.0	0.15795277
3114370.0	1.0	0.10456555
2474850.0	1.0	0.06252483
3734736.0	1.0	0.12036179
2902496.0	1.0	0.08428783
2805656.0	1.0	0.11836764
3536037.0	2.0	0.0592717
3063409.0	1.0	0.08285224
128832.0	1.0	0.031972915
3443736.0	1.0	0.111675255
3527238.0	1.0	0.07425359
2698060.0	1.0	0.05239578
3410014.0	1.0	0.06054718
3877750.0	2.0	0.09849349
3021828.0	1.0	0.086815126
2880803.0	1.0	0.08829879
3641437.0	1.0	0.1155913
3555219.0	1.0	0.066410676
3542555.0	1.0	0.0816104
1434765.0	1.0	0.074189335
2772260.0	1.0	0.057143465
1513525.0	1.0	0.083938785
2783161.0	1.0	0.078076236
3777757.0	1.0	0.117828734
2984268.0	1.0	0.1437854
3299601.0	2.0	0.07486708
3836928.0	1.0	0.095841
2923795.0	1.0	0.10318747
3385502.0	1.0	0.074643604
2822147.0	1.0	0.0526961
2559826.0	1.0	0.08237252
1471781.0	1.0	0.10461915
3089911.0	2.0	0.12142817
2291314.0	1.0	0.058407262
3400886.0	1.0	0.15763369
3087163.0	1.0	0.08669539
3544320.0	1.0	0.09318949
3745928.0	1.0	0.11324023
3433121.0	1.0	0.09547014
3809434.0	2.0	0.1123236
3047849.0	1.0	0.0961578
137370.0	1.0	0.09080217
2906932.0	1.0	0.0017127929
3389887.0	1.0	0.06281305
3536615.0	1.0	0.07652993
3642585.0	1.0	0.024662606
1097737.0	1.0	0.08140549
3599144.0	1.0	0.06611562
1402327.0	1.0	0.056536954
1475565.0	1.0	0.09286118
3542922.0	1.0	0.07139978
3310834.0	1.0	0.07830907
3220250.0	2.0	0.075150445
2648945.0	1.0	0.09388618
3813813.0	1.0	0.09499506
3246148.0	1.0	0.06550275
2822791.0	1.0	0.071702
3083989.0	1.0	0.051025216
2935134.0	1.0	0.11654227
2518380.0	2.0	0.06433884
3099615.0	2.0	0.04506019
2390579.0	1.0	0.10430574
1557854.0	1.0	0.13427328
2677268.0	1.0	0.047369484
3389956.0	1.0	0.112741165
2823148.0	1.0	0.100188695
2687896.0	1.0	0.084400736
3431062.0	1.0	0.073845804
3130466.0	1.0	0.0475715
2385343.0	1.0	0.0042860084
3869913.0	1.0	0.09669577
3106393.0	1.0	0.08247422
3638278.0	1.0	0.047628544
2783048.0	1.0	0.07591529
3145557.0	1.0	0.07903789
3401656.0	1.0	0.037530284
3036638.0	1.0	0.08952071
3542921.0	1.0	0.085310504
3389848.0	2.0	0.09093882
3114312.0	1.0	0.11942085
183864.0	1.0	0.070548266
3704936.0	1.0	0.094595544
3194779.0	1.0	0.056815397
2831909.0	1.0	0.071816996
1794449.0	1.0	0.077718526
1382265.0	1.0	0.08936742
3724297.0	1.0	0.077958666
3214503.0	1.0	0.05310375
3290011.0	1.0	0.08125102
3087248.0	1.0	0.09166657
2063499.0	1.0	0.11491672
3878578.0	1.0	0.096949175
3573792.0	1.0	0.087479055
1472097.0	1.0	0.113236584
2838368.0	2.0	0.07523373
2248586.0	1.0	0.037648074
3031991.0	1.0	0.10753806
3531955.0	2.0	0.05844586
3693614.0	1.0	0.13548537
3273706.0	1.0	0.06135478
3282669.0	1.0	0.07807128
3841600.0	1.0	0.10498883
2884448.0	1.0	0.09608427
3714092.0	1.0	0.06635495
2767133.0	1.0	0.07792954
1522014.0	1.0	0.10457811
3559119.0	1.0	0.059742343
3546438.0	1.0	0.07643658
3459527.0	1.0	0.106930755
2627525.0	1.0	0.09649391
3845239.0	1.0	0.0751873
2908877.0	1.0	0.13437149
2780634.0	1.0	0.0642671
3866778.0	2.0	0.04777677
3298221.0	1.0	0.029927198
3548361.0	1.0	0.14999099
3349957.0	1.0	0.1302247
