abstract	body	pmcid	relevancy	title
0.051151596	0.051151596	3460172.0	1.0	0.051151596
0.113839075	0.113839075	3616260.0	1.0	0.113839075
0.023568233	0.023568233	3702496.0	1.0	0.023568233
0.035184983	0.035184983	3767023.0	1.0	0.035184983
0.0584896	0.0584896	2892773.0	2.0	0.0584896
0.10346028	0.10346028	2730627.0	1.0	0.10346028
0.08641695	0.08641695	3522332.0	1.0	0.08641695
0.025565099	0.025565099	3484289.0	1.0	0.025565099
0.027596368	0.027596368	3127816.0	1.0	0.027596368
0.050874878	0.050874878	3635626.0	1.0	0.050874878
0.09929493	0.09929493	2878712.0	1.0	0.09929493
0.040939	0.040939	2373300.0	1.0	0.040939
0.031070616	0.031070616	3786726.0	1.0	0.031070616
0.066925116	0.066925116	3756169.0	1.0	0.066925116
0.095424235	0.095424235	3879007.0	1.0	0.095424235
0.06686744	0.06686744	3389846.0	2.0	0.06686744
0.010981203	0.010981203	3082113.0	1.0	0.010981203
0.0069886134	0.0069886134	2025113.0	1.0	0.0069886134
0.114443615	0.114443615	3656556.0	1.0	0.114443615
0.06635958	0.06635958	3101722.0	2.0	0.06635958
0.023254296	0.023254296	3696066.0	1.0	0.023254296
0.005823845	0.005823845	2011516.0	1.0	0.005823845
0.033552922	0.033552922	3833933.0	1.0	0.033552922
0.08067083	0.08067083	2610653.0	1.0	0.08067083
0.02429561	0.02429561	3528766.0	1.0	0.02429561
0.03015667	0.03015667	2627214.0	1.0	0.03015667
0.0068781707	0.0068781707	2009435.0	1.0	0.0068781707
0.055166375	0.055166375	3789934.0	1.0	0.055166375
0.093744844	0.093744844	2936317.0	1.0	0.093744844
0.053808723	0.053808723	3644826.0	1.0	0.053808723
0.01791119	0.01791119	3583529.0	1.0	0.01791119
0.1504423	0.1504423	2766900.0	1.0	0.1504423
0.029429542	0.029429542	3505349.0	1.0	0.029429542
0.0047788634	0.0047788634	1968787.0	1.0	0.0047788634
0.075991936	0.075991936	2892667.0	1.0	0.075991936
0.021111287	0.021111287	1971490.0	1.0	0.021111287
0.09415172	0.09415172	2233876.0	2.0	0.09415172
0.12207304	0.12207304	3507065.0	1.0	0.12207304
