pmcid	relevancy	score
2766898.0	2.0	0.35433716
3614797.0	1.0	0.3841815
3430087.0	2.0	0.44980532
2954974.0	2.0	0.06649549
2990894.0	2.0	0.23377691
3516685.0	1.0	0.1478188
2878686.0	1.0	0.19088784
2970786.0	1.0	0.11082545
3583074.0	2.0	0.10668895
2848680.0	1.0	0.105038635
3874942.0	1.0	0.13733393
2729468.0	2.0	0.1923631
2963752.0	2.0	0.31373796
2700683.0	2.0	0.27244222
2713849.0	2.0	0.20733394
2737786.0	1.0	0.23367964
2766875.0	2.0	0.15065773
3646223.0	1.0	0.15572219
3205541.0	2.0	0.21955407
3493838.0	1.0	0.2346379
2941598.0	2.0	0.29394257
2726514.0	2.0	0.2677379
2800936.0	2.0	0.2936171
2766886.0	2.0	0.4521359
2778945.0	2.0	0.1725765
3628456.0	2.0	0.35665146
2791738.0	2.0	0.14598207
2769446.0	2.0	0.16922031
3214510.0	1.0	0.18443716
3205779.0	2.0	0.20621544
3369119.0	1.0	0.48629874
3361201.0	2.0	0.391008
2449186.0	2.0	0.17339067
2637889.0	1.0	0.07889545
2672247.0	1.0	0.16157632
2938513.0	1.0	0.27013057
3205660.0	2.0	0.36218256
3148597.0	2.0	0.28791422
3162726.0	1.0	0.19005255
3522359.0	1.0	0.27285248
2718206.0	1.0	0.2377096
2649930.0	2.0	0.23437048
3099610.0	2.0	0.47084945
2782204.0	1.0	0.13098949
3019596.0	2.0	0.38105354
2672226.0	2.0	0.08624333
2930290.0	1.0	0.23449112
3052620.0	1.0	0.3479301
2737761.0	2.0	0.19493188
2884455.0	2.0	0.8289677
3016001.0	1.0	0.19325703
3014817.0	2.0	0.33276573
2908674.0	2.0	0.53019786
3066713.0	2.0	0.22810414
3016115.0	1.0	0.03591163
3282101.0	1.0	0.05892706
3056215.0	2.0	0.14622018
2767137.0	2.0	0.36252186
3719296.0	1.0	0.40542817
2700241.0	2.0	0.24558122
2700671.0	1.0	0.12761803
2726540.0	2.0	0.1818425
3015759.0	1.0	0.20332989
3002375.0	2.0	0.12366462
3015918.0	2.0	0.09682743
3853875.0	2.0	0.08109061
2809077.0	2.0	0.24906412
3780706.0	2.0	0.33463284
3651717.0	1.0	0.1737021
3444845.0	1.0	0.2935256
2626783.0	2.0	0.18793578
2921813.0	2.0	0.17244697
3129104.0	2.0	0.18152706
2709639.0	1.0	0.13556775
