pmcid	relevancy	score
3794958.0	1.0	0.09443388
3039161.0	2.0	0.18675919
3104685.0	2.0	0.115488194
3038529.0	1.0	0.061559115
3238497.0	2.0	0.16707982
2854938.0	2.0	0.18297161
3100676.0	1.0	0.20498186
1316067.0	2.0	0.09657072
3500470.0	1.0	0.11595279
3586491.0	1.0	0.13302206
3792504.0	1.0	0.07424888
3177789.0	1.0	0.21557978
2263063.0	1.0	0.080851264
3160011.0	2.0	0.16369295
2944799.0	1.0	0.2125329
3505356.0	2.0	0.1566657
3708448.0	1.0	0.3682389
2677798.0	2.0	0.1390058
3389871.0	1.0	0.2034133
3340570.0	2.0	0.20020735
3527175.0	2.0	0.265932
3514380.0	1.0	0.09774938
3777773.0	1.0	0.123429455
3622231.0	1.0	0.15246785
3517431.0	1.0	0.16531678
3430626.0	1.0	0.23280212
3325431.0	1.0	0.07014522
3486423.0	1.0	0.15757103
3151599.0	1.0	0.13578555
2987955.0	1.0	0.12594394
2760719.0	1.0	0.12564084
3551238.0	1.0	0.15087539
3311149.0	1.0	0.23477115
3597555.0	1.0	0.15060455
2187197.0	1.0	0.016184911
3823986.0	1.0	0.0842242
3489883.0	1.0	0.10834421
3181713.0	2.0	0.044997737
3422616.0	1.0	0.18561861
1906781.0	1.0	0.10288057
2705504.0	1.0	0.15784949
2408940.0	2.0	0.1004507
3872046.0	1.0	0.12373114
2496988.0	1.0	0.13169332
3181918.0	1.0	0.13170663
3835584.0	1.0	0.13905892
3850907.0	1.0	0.11995524
2864151.0	2.0	0.13728087
2811971.0	1.0	0.15328345
2547099.0	2.0	0.2356015
3521923.0	2.0	0.15655644
3846886.0	1.0	0.18000375
3181915.0	2.0	0.16612993
3181848.0	2.0	0.08606771
1563447.0	1.0	0.10413209
3139171.0	1.0	0.118495725
3189782.0	2.0	0.037725125
3286330.0	1.0	0.14959618
2749045.0	1.0	0.13431557
2851297.0	1.0	0.07112923
3181814.0	1.0	0.06368271
3718248.0	1.0	0.15033615
3835463.0	2.0	0.15717697
2639208.0	2.0	0.15859677
2857279.0	1.0	0.17660958
3087473.0	1.0	0.13039176
3087508.0	1.0	0.14347187
2890893.0	2.0	0.091341
3869913.0	1.0	0.15554646
3506998.0	1.0	0.13991539
3074332.0	1.0	0.16960153
3022870.0	1.0	0.122321434
3087163.0	1.0	0.25050062
2661898.0	1.0	0.1203685
2683939.0	1.0	0.07530746
2686928.0	1.0	0.22877058
3347756.0	1.0	0.123832226
3573064.0	1.0	0.16324647
3807715.0	1.0	0.21482049
3330267.0	1.0	0.12686507
3785512.0	1.0	0.18379907
3015204.0	1.0	0.101816416
3610658.0	1.0	0.0893424
2526366.0	2.0	0.16831183
3169556.0	2.0	0.030966021
2987858.0	2.0	0.18291107
2706416.0	1.0	0.07196418
3235940.0	1.0	0.11203081
1693557.0	2.0	0.047022592
3039162.0	1.0	0.040610835
3410003.0	2.0	0.1059345
2607544.0	2.0	0.038859587
1559621.0	2.0	0.07528997
3745958.0	1.0	0.045968648
3873931.0	1.0	0.034972955
151666.0	2.0	0.12560451
3885875.0	1.0	0.107947305
2949589.0	2.0	0.18331444
3880091.0	1.0	0.39039713
3269050.0	2.0	0.056952726
3841621.0	1.0	0.10237975
1578577.0	1.0	0.0905674
3308023.0	1.0	0.20004487
3617350.0	1.0	0.071629755
1868710.0	1.0	0.08363572
2808512.0	1.0	0.07595431
3041901.0	1.0	0.123542584
3308020.0	1.0	0.16466437
2915796.0	1.0	0.072695345
2646658.0	1.0	0.11172519
3171359.0	1.0	0.12845337
3389956.0	2.0	0.18430053
3860086.0	1.0	0.14048252
3087487.0	2.0	0.11183778
3842089.0	1.0	0.15991752
3015177.0	2.0	0.055042237
3885824.0	1.0	0.11169261
2366066.0	2.0	0.17034292
3310634.0	1.0	0.18165818
1252727.0	1.0	0.12470008
2581659.0	1.0	0.14154245
3286335.0	1.0	0.13970514
1764752.0	1.0	0.053197578
3778250.0	1.0	0.15575011
2759336.0	2.0	0.09428693
2773124.0	2.0	0.07376739
3514352.0	1.0	0.10719986
2860358.0	1.0	0.11781468
3527560.0	2.0	0.13531767
3109410.0	1.0	0.10488314
2718120.0	2.0	0.16609418
1459868.0	2.0	0.16438381
2806537.0	2.0	0.12983297
2576332.0	2.0	0.08531479
3545923.0	1.0	0.09521226
3868168.0	1.0	0.25098833
2677799.0	1.0	0.13469617
1794627.0	1.0	0.099535614
3340342.0	2.0	0.043479756
3777834.0	1.0	0.20261116
3026935.0	2.0	0.20169918
3492138.0	1.0	0.053733572
3423946.0	1.0	0.07528344
2769430.0	1.0	0.10476077
3845517.0	1.0	0.11648013
3578350.0	1.0	0.08376912
3243637.0	1.0	0.1613211
3693614.0	1.0	0.1643673
3777767.0	1.0	0.16896613
3296552.0	2.0	0.1326186
3806583.0	1.0	0.17879973
2663463.0	2.0	0.1416629
2638813.0	2.0	0.25002226
1298325.0	1.0	0.057559635
3470713.0	1.0	0.0521896
3039167.0	1.0	0.14688084
3292568.0	2.0	0.041937113
