pmcid	relevancy	score
3047355.0	1.0	0.020554628
3577793.0	2.0	0.048594322
3223529.0	1.0	0.07848536
1617112.0	1.0	0.06932522
3543180.0	1.0	0.04811041
1906866.0	1.0	0.12836955
3488388.0	1.0	0.24905989
2754094.0	1.0	0.025106335
3152527.0	1.0	0.11028355
2998658.0	2.0	0.09899701
2693784.0	1.0	0.044929873
2700484.0	2.0	0.12239545
3227138.0	2.0	0.055214617
3207060.0	2.0	0.10697936
3719282.0	1.0	0.16632587
2700473.0	1.0	0.02817944
1939921.0	1.0	0.09433388
3301634.0	2.0	0.012545184
2767138.0	1.0	0.13339502
2448694.0	1.0	0.005172638
3616178.0	1.0	0.1146484
3157673.0	2.0	0.043889347
1764004.0	2.0	0.1359297
1065094.0	1.0	0.069482446
2817864.0	2.0	0.15516347
2760911.0	2.0	0.0378369
3226573.0	2.0	0.08161367
2791737.0	2.0	0.11273395
2984575.0	1.0	0.05915935
3288010.0	1.0	0.03803917
3135096.0	1.0	0.08481476
3646731.0	2.0	0.017794486
2672442.0	2.0	0.06398603
3087018.0	2.0	0.048118837
2958892.0	1.0	0.090908855
3555706.0	1.0	0.06867061
3047842.0	2.0	0.10285945
1557713.0	2.0	0.037105165
3629711.0	1.0	0.19669297
2811908.0	1.0	0.03243679
2270282.0	1.0	0.07169539
3424120.0	2.0	0.03179158
3099612.0	1.0	0.08353007
2846739.0	1.0	0.09229275
3609960.0	1.0	0.03170283
137397.0	2.0	0.039887793
3422178.0	2.0	0.048957147
1065003.0	1.0	0.14720604
3236138.0	1.0	0.22026955
2628138.0	2.0	0.07152431
3339066.0	1.0	0.0392803
3279317.0	1.0	0.104020245
3772272.0	1.0	0.063422285
3114546.0	1.0	0.19581224
3069387.0	2.0	0.04244886
2211302.0	2.0	0.12896615
2669462.0	1.0	0.06920955
3137850.0	2.0	0.063126646
2743643.0	1.0	0.028713102
2291339.0	2.0	0.04625307
3845254.0	2.0	0.06628795
2984474.0	2.0	0.024966937
3608039.0	2.0	0.13917744
2612756.0	1.0	0.17418818
3734890.0	2.0	0.06404694
3199125.0	2.0	0.029347036
2582334.0	2.0	0.024718113
2783053.0	1.0	0.09410352
3793431.0	2.0	0.17245379
2988177.0	1.0	0.06826631
3259378.0	2.0	0.15218185
2737775.0	2.0	0.064946115
3466862.0	2.0	0.14735726
3611086.0	1.0	0.15619567
3060149.0	2.0	0.06660801
3436728.0	2.0	0.06147157
3033073.0	2.0	0.079346284
2840827.0	2.0	0.18927592
2706214.0	1.0	0.0304386
3701778.0	2.0	0.07965377
3047823.0	2.0	0.036636736
3536353.0	2.0	0.11402488
3538708.0	2.0	0.026273344
2125882.0	1.0	0.019711206
2323013.0	1.0	0.120274104
3161951.0	1.0	0.1405536
3206769.0	1.0	0.065576084
2803902.0	1.0	0.1390238
3686606.0	1.0	0.041643385
