abstract	body	pmcid	relevancy	title
0.07614425	0.07614425	2729419.0	1.0	0.07614425
0.08663655	0.08663655	2602994.0	2.0	0.08663655
0.109993875	4.365809	2503962.0	2.0	0.109993875
0.17450726	0.17450726	3760668.0	1.0	0.17450726
0.103361905	0.103361905	3849098.0	2.0	0.103361905
0.07822062	0.07822062	3224392.0	2.0	0.07822062
0.06827739	0.06827739	155634.0	2.0	0.06827739
0.05541712	0.05541712	3262520.0	2.0	0.05541712
0.123660184	0.123660184	3301006.0	2.0	0.123660184
0.08737721	4.745645	3277903.0	1.0	0.08737721
0.059732314	0.059732314	130966.0	2.0	0.059732314
0.10842027	0.10842027	3701502.0	1.0	0.10842027
0.21396801	0.21396801	2801475.0	2.0	0.21396801
0.08568374	0.08568374	3008823.0	2.0	0.08568374
0.10109031	0.10109031	3545850.0	2.0	0.10109031
5.279174	5.274206	3744738.0	2.0	0.10144001
5.00234	5.1847854	2778463.0	2.0	0.065413035
0.10215647	0.10215647	3093002.0	2.0	0.10215647
4.875154	4.460461	2553061.0	2.0	0.09793301
0.089845896	0.089845896	2072948.0	2.0	0.089845896
0.20147568	0.20147568	2672237.0	2.0	0.20147568
0.038683247	0.038683247	2267791.0	1.0	0.038683247
0.09178317	0.09178317	2438319.0	2.0	7.6091957
0.113602065	0.113602065	3490454.0	2.0	0.113602065
0.06517049	0.06517049	2275746.0	2.0	0.06517049
0.08190376	0.08190376	2672159.0	2.0	0.08190376
0.08891477	0.08891477	1559601.0	2.0	0.08891477
0.15775226	0.15775226	2922325.0	2.0	0.15775226
0.092355125	0.092355125	3730207.0	2.0	0.092355125
0.09148432	0.09148432	1402267.0	2.0	0.09148432
0.06406473	0.06406473	3406271.0	2.0	0.06406473
0.14502575	0.14502575	3809224.0	2.0	0.14502575
0.07584389	0.07584389	2270358.0	2.0	0.07584389
0.085177034	0.085177034	2799444.0	2.0	0.085177034
0.091219	0.091219	2635122.0	1.0	0.091219
0.06910517	0.06910517	3259311.0	2.0	0.06910517
0.09812354	0.09812354	2845797.0	2.0	0.09812354
0.09237493	0.09237493	2758876.0	2.0	0.09237493
0.07690856	0.07690856	3890743.0	2.0	0.07690856
0.081586525	0.081586525	3259381.0	2.0	0.081586525
0.09757571	0.09757571	3199072.0	2.0	0.09757571
0.116573095	5.8058743	2429898.0	1.0	0.116573095
0.07034051	0.07034051	1402280.0	1.0	0.07034051
0.1603353	0.1603353	3406274.0	2.0	0.1603353
0.08399452	0.08399452	2646693.0	1.0	0.08399452
0.082399145	0.082399145	3667058.0	2.0	0.082399145
0.11202993	0.11202993	2672240.0	2.0	0.11202993
0.08336002	3.386001	3374026.0	2.0	0.08336002
0.14521483	0.14521483	3258019.0	2.0	0.14521483
0.08081763	0.08081763	3283750.0	1.0	0.08081763
0.12840857	3.9294834	3406277.0	2.0	0.12840857
0.057401177	0.057401177	1201136.0	2.0	0.057401177
0.21108957	0.21108957	2653043.0	2.0	0.21108957
0.10231047	0.10231047	2599899.0	1.0	0.10231047
0.10044324	4.79613	2490681.0	2.0	0.10044324
0.11932112	0.11932112	3420628.0	2.0	0.11932112
0.081382334	0.081382334	3078282.0	2.0	0.081382334
0.075915396	0.075915396	3874377.0	2.0	0.075915396
0.07584296	0.07584296	2668594.0	2.0	0.07584296
0.08583324	0.08583324	3877606.0	2.0	0.08583324
0.059000134	3.7605064	3078258.0	2.0	0.059000134
0.121009	0.121009	2315652.0	2.0	0.121009
0.1371843	0.1371843	1236944.0	2.0	0.1371843
0.12966235	0.12966235	3205748.0	2.0	0.12966235
0.1396155	0.1396155	3258729.0	2.0	0.1396155
