pmcid	relevancy	score
3329036.0	2.0	0.13442306
2662423.0	2.0	0.14949605
1805504.0	2.0	0.14731728
2364524.0	2.0	0.06741061
2500040.0	2.0	0.13172513
3224336.0	2.0	0.23434773
3581554.0	2.0	0.1271026
3581530.0	2.0	0.10945831
3719243.0	2.0	0.15660156
1941736.0	2.0	0.13558216
3395692.0	2.0	0.21726987
3294539.0	2.0	0.1523396
3064892.0	2.0	0.118969426
2277457.0	2.0	0.13884196
101408.0	2.0	0.08327016
1784581.0	2.0	0.02791006
2891813.0	2.0	0.28514257
1308854.0	2.0	0.1463337
3453493.0	2.0	0.17244118
3348951.0	2.0	0.15673524
3874601.0	2.0	0.1691036
1190209.0	2.0	0.15641667
3499992.0	2.0	0.14023902
3695962.0	2.0	0.12758529
3294402.0	2.0	0.11511427
2632633.0	2.0	0.108013734
3294930.0	2.0	0.119473554
3570914.0	2.0	0.12526944
2993958.0	2.0	0.11318254
2169253.0	2.0	0.15466556
2048661.0	2.0	0.12819178
1802871.0	2.0	0.11266488
2771031.0	2.0	0.12496789
2396646.0	2.0	0.10562786
3673823.0	2.0	0.12924878
3346948.0	2.0	0.17167705
2716359.0	2.0	0.04650184
2621393.0	2.0	0.19312781
1533839.0	2.0	0.16636682
2821918.0	2.0	0.124774374
3121651.0	2.0	0.10710072
3878349.0	2.0	0.083049
3877878.0	2.0	0.13796753
3659284.0	2.0	0.16817248
2878224.0	2.0	0.09420775
3010999.0	2.0	0.11703842
545196.0	2.0	0.123062685
3071276.0	2.0	0.15068121
3062442.0	2.0	0.111351624
3002144.0	2.0	0.17770071
3268102.0	2.0	0.14209506
3579948.0	2.0	0.20776103
3123601.0	2.0	0.18334979
3810122.0	2.0	0.16515036
2020466.0	2.0	0.16222492
