abstract	body	pmcid	relevancy	title
0.21785904	0.21785904	3811697.0	2.0	0.21785904
0.2490882	0.2490882	3350179.0	2.0	0.2490882
0.04305242	1.8972267	3625010.0	1.0	0.04305242
4.3547688	0.16365145	3354841.0	2.0	0.16365145
0.26358485	0.26358485	3773959.0	2.0	0.26358485
0.119078495	0.119078495	3425150.0	2.0	0.119078495
5.985376	0.41928	3614336.0	1.0	0.41928
0.02861344	0.02861344	3513008.0	2.0	0.02861344
0.17048348	3.2496254	3651609.0	1.0	0.17048348
0.05372509	0.05372509	3303894.0	2.0	0.05372509
0.048302982	0.048302982	3665256.0	2.0	0.048302982
0.11004253	2.0748796	3616310.0	2.0	0.11004253
0.20367676	0.20367676	3504208.0	2.0	0.20367676
0.036123082	0.036123082	1151653.0	2.0	0.036123082
0.04895966	0.04895966	3643833.0	2.0	0.04895966
0.17699316	0.17699316	3113834.0	2.0	0.17699316
0.03486171	0.03486171	3123561.0	2.0	0.03486171
0.14399752	0.14399752	2951033.0	1.0	0.14399752
0.15542813	0.15542813	3539526.0	2.0	0.15542813
0.11523516	0.11523516	2595654.0	2.0	0.11523516
0.26671994	3.6011462	3402675.0	1.0	0.26671994
4.4698043	1.2337025	1322287.0	1.0	0.04339855
0.060486898	0.060486898	3104441.0	1.0	0.060486898
2.4486642	2.2154717	3420799.0	2.0	0.021560047
0.032709472	0.032709472	3109817.0	2.0	0.032709472
0.015751231	0.015751231	2882550.0	2.0	0.015751231
0.26847762	2.7235086	3746228.0	2.0	0.26847762
0.015189346	0.015189346	2186939.0	1.0	0.015189346
0.12692729	0.12692729	1637335.0	1.0	0.12692729
0.11443665	0.11443665	2915794.0	1.0	0.11443665
0.025270937	0.025270937	3508199.0	2.0	0.025270937
0.24038035	0.24038035	3129124.0	2.0	0.24038035
0.110638276	3.0766377	2778562.0	2.0	0.110638276
0.12012783	0.12012783	3693641.0	2.0	0.12012783
0.1303813	0.1303813	3401781.0	2.0	0.1303813
0.005861247	0.005861247	2138688.0	1.0	0.005861247
0.25949734	0.25949734	3749100.0	1.0	0.25949734
0.20093691	0.20093691	3156535.0	1.0	0.20093691
0.16755083	0.16755083	2799413.0	1.0	0.16755083
0.16003452	4.27349	3018974.0	2.0	0.16003452
0.11314544	0.11314544	3034940.0	1.0	0.11314544
0.5093561	0.5093561	3603048.0	2.0	0.5093561
0.1319931	0.1319931	3680092.0	2.0	0.1319931
0.035069026	0.035069026	3079865.0	2.0	0.035069026
0.21155636	0.21155636	3169863.0	2.0	0.21155636
0.19413376	0.19413376	3134260.0	2.0	0.19413376
0.052171607	0.052171607	1281279.0	1.0	0.052171607
0.024129234	1.8296511	1431557.0	1.0	0.024129234
0.3584639	0.3584639	3425768.0	2.0	0.3584639
0.019442374	0.019442374	2655275.0	2.0	0.019442374
3.442214	0.14624302	3637811.0	2.0	0.14624302
0.017935809	0.017935809	3542033.0	2.0	0.017935809
0.08930598	0.08930598	1280924.0	1.0	0.08930598
3.0593731	0.05692375	3871041.0	2.0	0.05692375
0.052176826	2.4899518	101408.0	1.0	0.052176826
0.046745833	2.870005	3683210.0	2.0	0.046745833
0.14612961	0.14612961	3212801.0	2.0	0.14612961
0.15607226	0.15607226	2989378.0	1.0	0.15607226
0.14646207	0.14646207	3799612.0	1.0	0.14646207
6.4277086	2.5691636	1140938.0	2.0	0.17284507
0.22869542	0.22869542	2527784.0	2.0	0.22869542
0.026746744	1.0868866	3761349.0	2.0	0.026746744
3.970225	2.4706573	3514797.0	2.0	0.108561136
0.28674105	0.28674105	3141718.0	2.0	0.28674105
0.019885449	0.019885449	1308833.0	1.0	0.019885449
3.3904371	2.843136	3095901.0	2.0	0.1002188
0.024664884	0.024664884	3288929.0	1.0	0.024664884
0.059384417	0.059384417	3041782.0	2.0	0.059384417
4.4983816	2.8782625	3830294.0	2.0	0.15281619
0.060894582	1.906865	2877029.0	2.0	0.060894582
0.089114904	0.089114904	3256118.0	2.0	0.089114904
2.6992753	1.6621182	2686852.0	1.0	0.03234631
0.1735717	0.1735717	3342720.0	2.0	0.1735717
0.00427523	0.00427523	2270726.0	1.0	0.00427523
0.21255082	0.21255082	2768506.0	1.0	0.21255082
0.084403016	2.5131376	1513521.0	1.0	0.084403016
0.16587982	0.16587982	3010678.0	2.0	0.16587982
0.17404294	0.17404294	3354857.0	2.0	0.17404294
0.01269613	0.01269613	3290258.0	2.0	0.01269613
0.013990258	0.013990258	1269460.0	2.0	0.013990258
0.20523614	0.20523614	3169862.0	2.0	0.20523614
0.38615698	0.38615698	3425758.0	2.0	0.38615698
