abstract	body	pmcid	relevancy	title
0.07831071	0.07993974	1947954.0	2.0	0.07278722
0.045620695	0.046599817	3537557.0	2.0	0.04232014
0.06057799	0.062023405	2515428.0	1.0	0.056950532
0.05803743	0.059422232	3047965.0	1.0	0.054562103
0.055234477	0.056516092	3628830.0	1.0	0.051290154
0.095769316	0.09782475	2627528.0	1.0	0.08884063
0.091125414	0.093021	3290257.0	2.0	0.08469805
0.16153774	0.19418928	3401767.0	1.0	0.15000224
0.009220945	0.009440961	2385047.0	1.0	0.008668788
0.18987042	0.1504256	2740343.0	1.0	0.11284889
0.071469136	0.073003024	3872681.0	2.0	0.06629851
0.038337603	0.039160416	3575963.0	2.0	0.03556396
0.075094216	0.07683664	3259362.0	2.0	0.0697317
0.048454635	0.049462587	1175853.0	1.0	0.045036975
0.08335897	0.08514856	3639626.0	2.0	0.07769891
0.042763878	0.04375614	3533748.0	1.0	0.03971009
0.079088286	0.08073348	1629026.0	1.0	0.07350994
0.034294367	0.035030402	3769085.0	1.0	0.03181324
0.045910858	0.04686589	2899806.0	1.0	0.042672623
0.07414654	0.07586697	3047971.0	2.0	0.068851694
0.049030233	0.050050154	544835.0	1.0	0.04557197
0.07956477	0.081219874	3380126.0	1.0	0.07395282
0.10931903	0.12900713	3537269.0	2.0	0.101512514
0.053473637	0.0546213	150570.0	1.0	0.04960494
0.043099232	0.043995775	1369002.0	1.0	0.040059313
0.07959742	0.08144434	3616979.0	1.0	0.07391332
0.0929064	0.09483904	2774628.0	2.0	0.08635342
0.042966276	0.043888427	149427.0	1.0	0.039857764
0.055639423	0.056967005	3708105.0	1.0	0.05230769
0.0689235	0.07035724	3816241.0	1.0	0.06406211
0.022953216	0.023430686	1904360.0	1.0	0.021334253
0.055915646	0.05724982	3834722.0	1.0	0.05256737
0.06832128	0.069787614	1343576.0	2.0	0.06337839
0.07237644	0.073929794	2546468.0	1.0	0.06714016
0.02200165	0.022459326	3080564.0	1.0	0.020449804
0.058146775	0.059395093	3535134.0	1.0	0.05419861
0.040542915	0.041510288	1166571.0	1.0	0.038115174
0.04746127	0.048593722	1802740.0	2.0	0.044619255
0.13631552	0.13924117	3047986.0	1.0	0.1264534
0.030611446	0.03134185	2729726.0	1.0	0.028778411
0.04676784	0.04788374	2940872.0	2.0	0.04396734
0.092646055	0.094573274	3889325.0	2.0	0.08611144
0.08014108	0.08180818	3263204.0	1.0	0.07448849
0.033129938	0.03389866	3884850.0	1.0	0.030764114
0.03340735	0.034124553	3122895.0	1.0	0.03113899
0.050193146	0.051357787	3499274.0	1.0	0.046608828
0.07461399	0.07621539	3785593.0	1.0	0.06921585
0.031011213	0.031676974	2906445.0	1.0	0.028905552
0.030559864	0.031215936	3157602.0	1.0	0.028484847
0.04475479	0.04579324	3322723.0	1.0	0.041558824
0.030848976	0.031585053	153533.0	1.0	0.029001717
0.12710555	0.12983431	3152183.0	1.0	0.11847509
0.08234407	0.08405699	3626385.0	2.0	0.07653608
0.065083325	0.06648056	2685239.0	2.0	0.060664166
0.04339871	0.04443423	3662109.0	2.0	0.040799964
0.041140214	0.04202343	1794136.0	2.0	0.038346794
0.02543201	0.026038826	2515409.0	2.0	0.023909118
0.051467337	0.052537955	2124710.0	1.0	0.04783718
0.038237184	0.039058078	1500968.0	2.0	0.03564088
0.047880817	0.0489918	1781572.0	1.0	0.04446162
0.07971317	0.08156277	3691899.0	2.0	0.07402081
0.03682035	0.037674695	2758596.0	2.0	0.03419099
0.025582805	0.026176406	3632191.0	1.0	0.023755923
0.095410615	0.097395346	1559691.0	1.0	0.088681005
0.018035242	0.018453717	3747868.0	1.0	0.016747337
0.052000955	0.05311734	3047985.0	1.0	0.048470095
0.04840586	0.049560845	3362038.0	1.0	0.045507275
0.078400455	0.080271125	2453666.0	1.0	0.07370577
0.056242973	0.057584956	2350146.0	1.0	0.052875098
0.022303753	0.02282127	153495.0	1.0	0.020711029
0.0749605	0.076519825	3401751.0	2.0	0.0696733
0.022880547	0.023371615	3221028.0	2.0	0.021225192
0.02504904	0.02558665	2518347.0	1.0	0.0232368
0.040008366	0.04084062	3851456.0	1.0	0.03718645
0.050880596	0.05209463	2174471.0	1.0	0.047833823
0.026730351	0.027286395	3508110.0	1.0	0.024844972
0.035070397	0.035823304	2515417.0	1.0	0.032689117
0.06450908	0.06585099	3712083.0	2.0	0.059959043
0.01050179	0.010720248	2384782.0	1.0	0.009761065
0.03489092	0.0357005	3644747.0	1.0	0.03239934
0.039280005	0.040191423	3426551.0	1.0	0.036475
0.053391345	0.054537248	2723667.0	2.0	0.049528606
0.09916232	0.10122509	2984455.0	2.0	0.09216809
0.012598848	0.012899462	2478847.0	1.0	0.011844419
0.050092675	0.0511347	3317136.0	2.0	0.046559483
