pmcid	relevancy	score
2678699.0	2.0	0.16900308
2872582.0	1.0	0.1817025
2627698.0	2.0	0.0125827845
3679768.0	2.0	0.18921989
3088014.0	1.0	0.06365272
3856285.0	2.0	0.17471133
3354466.0	2.0	0.14588602
2769292.0	2.0	0.16740885
3772305.0	2.0	0.101488456
3658220.0	1.0	0.20772035
2737754.0	1.0	0.14900537
3207060.0	1.0	0.1197688
3784075.0	2.0	0.13474238
2174498.0	2.0	0.17332372
3347843.0	1.0	0.19331276
2721535.0	1.0	0.14735521
3152527.0	2.0	0.18235892
194433.0	1.0	0.13050134
2770458.0	1.0	0.20022538
2992067.0	1.0	0.080405325
2700473.0	2.0	0.10279578
1929108.0	1.0	0.122225925
2639604.0	1.0	0.072671466
130966.0	1.0	0.11500527
2515422.0	2.0	0.057139847
3161475.0	1.0	0.14989142
2858720.0	1.0	0.22107622
2363727.0	1.0	0.100438595
3543951.0	2.0	0.089102775
3487309.0	1.0	0.23374677
1559601.0	2.0	0.07429597
2879291.0	1.0	0.12146683
2588582.0	1.0	0.22748832
2672220.0	1.0	0.17036884
2917397.0	1.0	0.18529215
2629964.0	1.0	0.15073407
2850857.0	2.0	0.2214099
3397657.0	1.0	0.16255999
3618925.0	2.0	0.14933296
3285529.0	1.0	0.17543776
3572695.0	2.0	0.14332971
3866926.0	1.0	0.040075447
3184711.0	2.0	0.17037614
3542887.0	2.0	0.14835697
2938495.0	1.0	0.15071155
3505934.0	1.0	0.15402687
3436631.0	1.0	0.11886847
3680477.0	2.0	0.069110736
3078258.0	1.0	0.09939568
3445145.0	2.0	0.15854882
3485910.0	2.0	0.3139502
3047826.0	2.0	0.21614534
3296555.0	1.0	0.058835223
3336243.0	2.0	0.12949048
3507802.0	2.0	0.19248717
2887806.0	2.0	0.1711656
2803953.0	2.0	0.11694724
3108676.0	1.0	0.12937872
3677011.0	2.0	0.20907493
3248865.0	1.0	0.16053247
2769480.0	2.0	0.1520521
3498317.0	2.0	0.28920448
2984334.0	2.0	0.21316929
2803851.0	2.0	0.101828285
3406274.0	2.0	0.14695275
3821706.0	2.0	0.16443545
3890738.0	2.0	0.16610697
3664074.0	2.0	0.20944887
3183636.0	2.0	0.14049771
2981784.0	1.0	0.2609715
1764004.0	1.0	0.12838688
2988179.0	2.0	0.20958449
2801475.0	1.0	0.15857607
3687640.0	2.0	0.13818227
3154489.0	1.0	0.12935615
3064452.0	1.0	0.15706833
2531092.0	1.0	0.15252514
2464753.0	1.0	0.0844583
3034954.0	2.0	0.08388493
2430200.0	1.0	0.12096102
