pmcid	relevancy	score
3340973.0	1.0	0.53016
3261406.0	2.0	0.20929825
3191386.0	2.0	0.12494157
2659845.0	1.0	0.26516703
3015535.0	2.0	0.24335204
3729989.0	2.0	0.11206404
2546372.0	1.0	0.39516848
3891987.0	2.0	0.14387335
3030794.0	2.0	0.14004476
2442045.0	1.0	0.26798472
2467416.0	1.0	0.3387363
2365938.0	1.0	0.39849386
3113179.0	1.0	0.23466863
3016470.0	2.0	0.11438295
2385905.0	1.0	0.055182952
2546371.0	1.0	0.4855812
3015359.0	2.0	0.15568022
3015275.0	2.0	0.1898906
3016484.0	1.0	0.22826573
3015793.0	2.0	0.09100886
3015684.0	1.0	0.21995749
3017973.0	2.0	0.110629566
2736155.0	1.0	0.22289988
2478665.0	1.0	0.25654063
3015668.0	2.0	0.19964498
2998026.0	2.0	0.106658526
2740171.0	1.0	0.28636718
2562359.0	1.0	0.14902751
2575197.0	1.0	0.26723468
3796724.0	1.0	0.23879541
3183543.0	1.0	0.2651814
2245959.0	1.0	0.31015027
3015272.0	1.0	0.18244308
3729991.0	2.0	0.20389971
3015692.0	1.0	0.3618361
3673574.0	2.0	0.16654319
3783786.0	2.0	0.16353619
2821651.0	2.0	0.18950254
2475384.0	1.0	0.020808194
2998004.0	2.0	0.11649641
