pmcid	relevancy	score
3109817.0	2.0	0.020366406
3773959.0	2.0	0.16295353
3425150.0	2.0	0.074143685
3680092.0	2.0	0.08212315
2120825.0	1.0	0.0070681092
3616310.0	2.0	0.08686496
3539526.0	2.0	0.09677661
3600204.0	1.0	0.031507857
1431557.0	1.0	0.027705567
2951033.0	1.0	0.08965939
3651609.0	1.0	0.13240372
2704528.0	1.0	0.11782505
1913587.0	1.0	0.01987713
3230027.0	2.0	0.097092584
1308833.0	1.0	0.01229359
3508199.0	2.0	0.015855683
3349544.0	1.0	0.03367351
3140027.0	2.0	0.014246356
1278477.0	1.0	0.040910333
2527784.0	2.0	0.1427659
3169862.0	2.0	0.12688115
2589194.0	2.0	0.006436259
3617081.0	2.0	0.073884964
3761349.0	2.0	0.024989115
3212801.0	2.0	0.090340294
3665256.0	2.0	0.030075634
3354865.0	2.0	0.042171743
3485864.0	2.0	0.2232784
2877029.0	2.0	0.052707493
3475014.0	2.0	0.013389643
3494865.0	2.0	0.10529829
3693641.0	2.0	0.07474086
3141718.0	2.0	0.17853801
2734629.0	1.0	0.04724043
2746452.0	1.0	0.12015303
1084359.0	1.0	0.009493442
3156535.0	1.0	0.12422329
3632039.0	2.0	0.08137342
3342720.0	2.0	0.10890367
2686852.0	1.0	0.034737434
3746228.0	2.0	0.20140533
3830293.0	2.0	0.10909186
2595654.0	2.0	0.07193696
1513065.0	1.0	0.021881267
3246474.0	2.0	0.031751767
3041782.0	2.0	0.03694766
3352226.0	2.0	0.030612435
2741486.0	1.0	0.07978098
3603048.0	2.0	0.31489426
3010678.0	2.0	0.10255028
3402675.0	1.0	0.19980864
1269460.0	2.0	0.008649063
1513521.0	1.0	0.06967601
3659911.0	2.0	0.11146932
3401781.0	2.0	0.08139212
3166263.0	2.0	0.03268729
1269452.0	1.0	0.019396054
3513008.0	2.0	0.017802645
3363700.0	2.0	0.0836312
3689161.0	2.0	0.019302232
2768506.0	1.0	0.13224436
3608003.0	2.0	0.028340988
1382235.0	2.0	0.08018377
3683229.0	2.0	0.069770984
3643833.0	2.0	0.030563666
2270726.0	1.0	0.0026823976
3830296.0	2.0	0.22898518
3799612.0	1.0	0.09143074
3169863.0	2.0	0.13162564
3514797.0	2.0	0.09222581
3198526.0	2.0	0.18753922
3031940.0	1.0	0.1941005
3625010.0	1.0	0.0399302
3626556.0	1.0	0.09944908
2655275.0	2.0	0.012137139
3095901.0	2.0	0.08347517
3256118.0	2.0	0.05548699
3830294.0	2.0	0.1234635
3079865.0	2.0	0.021819167
2700089.0	1.0	0.15921363
2138688.0	1.0	0.0036775083
3420799.0	2.0	0.031059148
3108690.0	1.0	0.13614531
2584645.0	2.0	0.11512376
3836014.0	1.0	0.09103232
3745863.0	2.0	0.174202
3425768.0	2.0	0.22319594
2186939.0	1.0	0.009482135
2778562.0	2.0	0.09119756
1637335.0	1.0	0.079235904
2989378.0	1.0	0.097104676
3288929.0	1.0	0.0154754305
2821392.0	1.0	0.019086361
3614336.0	1.0	0.29712647
1140938.0	2.0	0.13681296
101408.0	1.0	0.04811253
3565903.0	2.0	0.08182409
3104441.0	1.0	0.037633598
3354841.0	2.0	0.12145757
3425758.0	2.0	0.24025826
3871041.0	2.0	0.050246187
3290258.0	2.0	0.007965902
3350179.0	2.0	0.15509363
3034940.0	1.0	0.06994881
