pmcid	relevancy	score
3603204.0	1.0	0.14612637
3879513.0	1.0	0.13223527
3029818.0	2.0	0.1523072
1318457.0	1.0	0.17428672
2825313.0	1.0	0.10725202
1936995.0	1.0	0.10011069
2213673.0	1.0	0.14934403
2713885.0	1.0	0.05463459
3400824.0	2.0	0.118821956
3546181.0	2.0	0.09413969
2826729.0	2.0	0.06645924
3536789.0	1.0	0.09051079
2430546.0	1.0	0.11652942
1450293.0	1.0	0.07774043
3420730.0	1.0	0.14451058
2785826.0	2.0	0.21793433
1904196.0	1.0	0.1137452
3489845.0	1.0	0.02387744
3271214.0	1.0	0.18597293
3884175.0	2.0	0.07124166
1976312.0	2.0	0.025941653
2693508.0	2.0	0.18108675
3541572.0	2.0	0.1115854
2634686.0	1.0	0.1198853
2639567.0	1.0	0.10587337
3549351.0	2.0	0.060016785
2833302.0	1.0	0.12739725
1475844.0	1.0	0.10600005
1266380.0	1.0	0.05649654
3781223.0	1.0	0.15196662
2667582.0	1.0	0.07585366
3522322.0	1.0	0.06514225
3546191.0	1.0	0.086700164
2852784.0	1.0	0.12007578
3097355.0	2.0	0.07068329
3479249.0	2.0	0.05179858
3713304.0	1.0	0.081121616
3292826.0	1.0	0.08983731
3420783.0	1.0	0.10391279
1824716.0	1.0	0.14657463
2483261.0	1.0	0.094052106
3166566.0	2.0	0.040351644
3400823.0	2.0	0.04073363
2553052.0	1.0	0.05621187
2879843.0	2.0	0.077584915
2771838.0	1.0	0.17149492
3051092.0	1.0	0.076620795
3777329.0	1.0	0.07305539
3581290.0	2.0	0.08641685
2602996.0	1.0	0.10241201
1950520.0	1.0	0.04577773
2879845.0	2.0	0.17500915
2254469.0	1.0	0.049397405
3821431.0	1.0	0.09149277
3426263.0	1.0	0.121711396
2206034.0	2.0	0.14846627
3527059.0	1.0	0.12509212
1459185.0	1.0	0.06849588
2515091.0	1.0	0.07320242
2820689.0	2.0	0.04449544
3512371.0	1.0	0.120617054
3473978.0	1.0	0.1481484
3724576.0	2.0	0.15941104
3343231.0	2.0	0.04068151
1180860.0	1.0	0.10354144
2740099.0	1.0	0.13327664
3177940.0	1.0	0.16487612
3713301.0	1.0	0.15856215
2263060.0	1.0	0.10541644
2702915.0	1.0	0.12238848
3155071.0	1.0	0.07343555
2253537.0	1.0	0.15157501
3438426.0	1.0	0.12443612
3503952.0	1.0	0.16963448
2636788.0	1.0	0.14722894
3759770.0	1.0	0.16243313
