pmcid	relevancy	score
3016809.0	1.0	0.18142003
2387157.0	1.0	0.24020207
3015800.0	2.0	0.27946365
2907361.0	1.0	0.23639202
3502264.0	1.0	0.20848246
1175911.0	2.0	0.056795515
3261389.0	1.0	0.113844484
2887168.0	1.0	0.17502633
2887184.0	1.0	0.093557015
3097557.0	1.0	0.12797128
2475515.0	1.0	0.26398662
1523371.0	1.0	0.19363125
1687187.0	1.0	0.27867073
3861379.0	1.0	0.16892265
2734531.0	1.0	0.16954088
2683798.0	2.0	0.19686002
2895169.0	1.0	0.106298596
3015657.0	1.0	0.2234529
3468117.0	1.0	0.24815413
3299142.0	1.0	0.18800941
3876498.0	2.0	0.25361526
2992067.0	1.0	0.24836312
3015742.0	1.0	0.17510086
3542897.0	2.0	0.21327274
3096911.0	1.0	0.1810205
3016124.0	1.0	0.20308462
29048.0	2.0	0.2549996
137237.0	1.0	0.06944767
2783104.0	2.0	0.19962928
3493049.0	1.0	0.24014336
3614379.0	2.0	0.3238673
3015946.0	1.0	0.13427082
3655517.0	1.0	0.19481008
3132364.0	1.0	0.16366625
3336896.0	1.0	0.3154392
3785339.0	1.0	0.21079496
2151899.0	1.0	0.09965807
3685544.0	1.0	0.19492918
3307080.0	1.0	0.26064286
2815823.0	2.0	0.24010646
3259121.0	2.0	0.27160078
1876232.0	1.0	0.16781102
3435936.0	1.0	0.22609094
3300932.0	2.0	0.23343958
2702950.0	1.0	0.23936407
3015787.0	1.0	0.20846362
3813486.0	1.0	0.25091916
3132363.0	1.0	0.075381994
3860647.0	2.0	0.3068839
3030803.0	1.0	0.26984352
3813711.0	2.0	0.16114144
3327282.0	1.0	0.06429974
3338082.0	1.0	0.24281798
3389850.0	1.0	0.30112937
3888001.0	1.0	0.23614548
1712221.0	1.0	0.24392685
3523444.0	1.0	0.13784951
3649557.0	1.0	0.10909018
3797604.0	1.0	0.24061391
2740109.0	2.0	0.2095549
2672300.0	1.0	0.18268993
1065003.0	2.0	0.17488289
3599178.0	1.0	0.23861727
3170179.0	2.0	0.2468668
3132362.0	1.0	0.14088145
3701514.0	1.0	0.07995885
3016176.0	1.0	0.15337943
3355033.0	1.0	0.23790954
1634741.0	1.0	0.105548255
3532171.0	1.0	0.12932546
3579987.0	1.0	0.21970806
137240.0	2.0	0.07546632
