pmcid	relevancy	score
2663456.0	2.0	0.09097697
3072742.0	2.0	0.06474537
2860444.0	2.0	0.087122254
3033857.0	2.0	0.18796843
2442122.0	2.0	0.1723361
3872428.0	2.0	0.08576777
3312289.0	2.0	0.13948676
3166187.0	2.0	0.05411299
2762362.0	2.0	0.13062315
3157758.0	2.0	0.062093265
1993952.0	2.0	0.07092409
3376503.0	2.0	0.054464508
2801628.0	2.0	0.11310919
2667172.0	2.0	0.07245832
2429901.0	2.0	0.04055719
2293969.0	2.0	0.14725174
2515416.0	2.0	0.042708933
3172079.0	2.0	0.11223278
2686340.0	2.0	0.21781743
270718.0	2.0	0.1177287
155634.0	2.0	0.056407154
3281253.0	2.0	0.19552857
2684577.0	2.0	0.049976286
3487315.0	2.0	0.16731031
3826290.0	2.0	0.12202595
2762432.0	2.0	0.12062961
2882888.0	2.0	0.12863734
3363143.0	2.0	0.0955718
2324209.0	2.0	0.09077273
1994028.0	2.0	0.15747039
3172074.0	2.0	0.07569859
1993997.0	2.0	0.09640456
2685235.0	2.0	0.059004553
3172062.0	2.0	0.08734183
1993984.0	2.0	0.080689356
3685454.0	2.0	0.075900264
3198689.0	2.0	0.12513833
2686947.0	2.0	0.07706446
2922317.0	2.0	0.10310281
2663448.0	2.0	0.104558915
3172075.0	2.0	0.06587459
3606043.0	2.0	0.103878565
2804148.0	2.0	0.25626412
2901246.0	2.0	0.10125482
1994035.0	2.0	0.04514399
3383153.0	2.0	0.28129703
1626463.0	2.0	0.09085417
2710973.0	2.0	0.2394621
2276892.0	2.0	0.14476082
3310359.0	2.0	0.08007061
2784465.0	2.0	0.1062389
2685385.0	2.0	0.08415593
2293961.0	2.0	0.04947391
3212428.0	2.0	0.15278034
3139133.0	2.0	0.109412655
2705819.0	2.0	0.24352188
3361053.0	2.0	0.15751071
3172072.0	2.0	0.05515516
2464772.0	2.0	0.0771809
3180239.0	2.0	0.11237992
1175909.0	2.0	0.06740586
3792946.0	2.0	0.09226929
2293964.0	2.0	0.0648519
2998248.0	2.0	0.11185022
2663435.0	2.0	0.12996499
3832384.0	2.0	0.07502891
2882891.0	2.0	0.072210126
2350132.0	2.0	0.070896655
3699293.0	2.0	0.055779543
3769201.0	2.0	0.091206975
2782189.0	2.0	0.14619897
