pmcid	relevancy	score
3667058.0	2.0	0.06277817
3856285.0	2.0	0.17598045
3809224.0	2.0	0.11193347
3078258.0	2.0	0.05950517
3730207.0	2.0	0.07048491
3760668.0	1.0	0.13492237
1475887.0	2.0	0.041827817
3406277.0	2.0	0.11198299
2672240.0	2.0	0.08514044
3582057.0	1.0	0.15186249
2429898.0	1.0	0.10790181
2737775.0	1.0	0.074574366
2438319.0	2.0	0.08412665
3433655.0	2.0	0.07602678
3490454.0	2.0	0.085648514
2270358.0	2.0	0.057591047
3262520.0	2.0	0.041915935
3880210.0	1.0	0.06385356
3008823.0	2.0	0.06550704
3277903.0	1.0	0.082499474
3259381.0	2.0	0.061134946
3301006.0	2.0	0.09447196
2672237.0	2.0	0.15234065
2672159.0	2.0	0.06256986
2602994.0	2.0	0.065326765
3326370.0	2.0	0.033173442
3481681.0	1.0	0.060543153
2832616.0	2.0	0.090461604
1201136.0	2.0	0.04359321
2799444.0	2.0	0.06541403
2635122.0	1.0	0.06823154
2490681.0	2.0	0.09222009
3849098.0	2.0	0.07785351
3406271.0	2.0	0.048975103
3283750.0	1.0	0.061399557
2599899.0	1.0	0.07721236
130966.0	2.0	0.04532009
3874377.0	2.0	0.05680534
3093002.0	2.0	0.07818818
2752757.0	2.0	0.06696817
2653043.0	2.0	0.16024226
3701502.0	1.0	0.08387037
2267791.0	1.0	0.028348003
2275746.0	2.0	0.049773976
3444002.0	2.0	0.10540357
2646693.0	1.0	0.06355067
1236944.0	2.0	0.105609156
2801475.0	2.0	0.16355251
3853238.0	2.0	0.086073734
3744738.0	2.0	0.098007336
155634.0	2.0	0.050456293
2315652.0	2.0	0.092627086
1559601.0	2.0	0.06715934
2072948.0	2.0	0.069046564
3078282.0	2.0	0.06154352
3890743.0	2.0	0.059187673
3258019.0	2.0	0.1099003
3545850.0	2.0	0.077505976
2672467.0	2.0	0.100096606
3406274.0	2.0	0.1211935
2553061.0	2.0	0.09797205
2729419.0	1.0	0.056553587
3258729.0	2.0	0.10545726
3877606.0	2.0	0.06445672
2668594.0	2.0	0.056865256
