pmcid	relevancy	score
3500006.0	2.0	0.08978907
2151894.0	2.0	0.057133067
3026928.0	2.0	0.09760328
2709613.0	2.0	0.1114116
3162713.0	2.0	0.088521935
2447617.0	2.0	0.07221425
3500013.0	2.0	0.06020775
137370.0	2.0	0.07465635
3860083.0	2.0	0.06394466
3363371.0	2.0	0.07321116
2375967.0	2.0	0.06347065
3097575.0	2.0	0.10495017
2703212.0	2.0	0.15792787
2811919.0	2.0	0.075630285
3209993.0	2.0	0.05607441
2566562.0	2.0	0.13358833
2819256.0	2.0	0.073523745
2556735.0	2.0	0.09870418
3703898.0	2.0	0.08312122
2700595.0	2.0	0.19197604
2911700.0	2.0	0.088030286
2517085.0	2.0	0.046583913
2575601.0	2.0	0.11649712
1414023.0	2.0	0.074459076
2909783.0	2.0	0.12686017
2424119.0	2.0	0.10374015
3815000.0	2.0	0.18664418
