pmcid	relevancy	score
3092060.0	2.0	0.024831058
3646731.0	2.0	0.012582603
3069387.0	2.0	0.030015878
2621418.0	1.0	0.049152657
1617112.0	1.0	0.04902033
2817864.0	2.0	0.10971713
2672442.0	2.0	0.04524496
3536353.0	2.0	0.080627754
2846739.0	1.0	0.06526084
2706214.0	1.0	0.02152334
2582334.0	2.0	0.017478347
3577793.0	2.0	0.034361374
3003678.0	2.0	0.066371076
3609960.0	1.0	0.022417288
3466862.0	2.0	0.104197316
2810585.0	2.0	0.06381555
3047355.0	1.0	0.014534317
2760911.0	2.0	0.02675473
2323013.0	1.0	0.08504663
3845254.0	2.0	0.046872657
3288010.0	1.0	0.026897756
2700591.0	1.0	0.08642347
1065094.0	1.0	0.049131505
3161951.0	1.0	0.099386394
2671519.0	1.0	0.04965708
2789929.0	2.0	0.04867953
2125882.0	1.0	0.013937927
3206769.0	1.0	0.04636929
3422178.0	2.0	0.034617934
2840827.0	2.0	0.13383827
3157673.0	2.0	0.031034457
1065003.0	1.0	0.104090385
3152527.0	1.0	0.077982254
2737775.0	2.0	0.04592384
3219017.0	2.0	0.048554253
2767138.0	1.0	0.09432452
3734890.0	2.0	0.045288034
2700473.0	1.0	0.019925876
3719282.0	1.0	0.11761014
3436728.0	2.0	0.043466963
3034954.0	1.0	0.024154691
3199125.0	2.0	0.020751487
1939921.0	1.0	0.06670412
2650596.0	1.0	0.017264685
3099612.0	1.0	0.05906469
2998658.0	2.0	0.07000146
1764004.0	2.0	0.09611681
3226573.0	2.0	0.057709575
3543180.0	1.0	0.034019195
3259378.0	2.0	0.107608825
1906866.0	1.0	0.09077099
2791737.0	2.0	0.079714954
3538708.0	2.0	0.01857806
2754094.0	1.0	0.017752862
3744738.0	2.0	0.029984592
3616178.0	1.0	0.081068665
3114546.0	1.0	0.13846014
2783053.0	1.0	0.06654123
2803902.0	1.0	0.09830467
3611086.0	1.0	0.11044702
2958892.0	1.0	0.06428227
2288601.0	1.0	0.076066144
3772272.0	1.0	0.044846322
2984474.0	2.0	0.01765429
137397.0	2.0	0.028204931
1523191.0	1.0	0.06346143
3881380.0	2.0	0.103491455
3701778.0	2.0	0.05632372
3608039.0	2.0	0.09841331
2878708.0	1.0	0.062336337
2811908.0	1.0	0.022936279
2669462.0	1.0	0.048938543
3236138.0	1.0	0.15575409
3137850.0	2.0	0.04463728
3135096.0	1.0	0.059973083
2743643.0	1.0	0.020303229
3686606.0	1.0	0.029446319
1474617.0	1.0	0.006442933
3555706.0	1.0	0.04855745
2362714.0	1.0	0.014022821
2984575.0	1.0	0.041831974
3047842.0	2.0	0.07273261
3339066.0	1.0	0.027775366
3033073.0	2.0	0.056106288
2270282.0	1.0	0.050696295
3207060.0	2.0	0.075645834
2693784.0	1.0	0.03177022
3424120.0	2.0	0.02248004
2816287.0	1.0	0.06350877
