pmcid	relevancy	score
2268742.0	2.0	0.049731143
3294322.0	2.0	0.026542308
2742899.0	1.0	0.048134856
2874428.0	2.0	0.090468675
3614649.0	2.0	0.29518935
3519073.0	2.0	0.15540625
2815959.0	1.0	0.025585445
3071360.0	1.0	0.042771176
2731168.0	1.0	0.053197376
2846934.0	2.0	0.025669524
1184074.0	1.0	0.047039755
1431525.0	1.0	0.044255864
2803182.0	1.0	0.049990457
2958551.0	1.0	0.047066864
2656546.0	2.0	0.1500918
3170745.0	2.0	0.026712492
1282576.0	2.0	0.16285402
3298317.0	1.0	0.021210466
2135201.0	2.0	0.013021485
2745658.0	2.0	0.023808908
2732448.0	1.0	0.027434554
2710506.0	1.0	0.184458
3642086.0	2.0	0.15199998
3283561.0	2.0	0.061463892
3289591.0	1.0	0.025982438
3367620.0	1.0	0.030915804
3424805.0	2.0	0.09186014
2781142.0	2.0	0.12838669
