abstract	body	pmcid	relevancy	title
0.12992118	0.12992118	3876503.0	1.0	0.12992118
0.11536077	0.11536077	3350007.0	1.0	0.11536077
0.12878884	0.12878884	1459268.0	1.0	0.12878884
0.18852657	10.6916065	2846859.0	1.0	0.18852657
0.12689735	0.12689735	2936927.0	2.0	0.12689735
0.1655965	0.1655965	3746438.0	2.0	0.1655965
0.06359199	0.06359199	1936994.0	2.0	0.06359199
0.054817297	0.054817297	3022694.0	2.0	0.054817297
0.13059112	0.13059112	3350049.0	2.0	0.13059112
0.16706777	0.16706777	3854980.0	2.0	0.16706777
0.20153058	0.20153058	3580753.0	2.0	0.20153058
0.09368895	0.09368895	3396109.0	2.0	0.09368895
0.1605559	0.1605559	2656964.0	2.0	0.1605559
0.13393375	0.13393375	3841536.0	1.0	0.13393375
0.1096505	0.1096505	3616185.0	2.0	0.1096505
0.29518655	0.29518655	3468117.0	2.0	0.29518655
0.08373768	0.08373768	1523371.0	1.0	0.08373768
0.021506151	0.021506151	2933699.0	1.0	0.021506151
0.13245156	0.13245156	3644739.0	1.0	0.13245156
0.24479467	0.24479467	3825967.0	2.0	0.24479467
0.04380216	0.04380216	3797933.0	1.0	0.04380216
0.054832928	0.054832928	3750490.0	2.0	0.054832928
0.07392485	0.07392485	3160360.0	2.0	0.07392485
0.10536279	0.10536279	3410093.0	2.0	0.10536279
0.11247671	0.11247671	3711735.0	2.0	0.11247671
0.05641039	0.05641039	1459264.0	1.0	0.05641039
0.0382874	0.0382874	3016817.0	1.0	0.0382874
0.15089442	0.15089442	2769322.0	2.0	0.15089442
0.11658519	0.11658519	2903521.0	2.0	0.11658519
0.09116173	0.09116173	3326743.0	2.0	0.09116173
0.13322915	0.13322915	2311282.0	2.0	0.13322915
0.106107116	0.106107116	3531646.0	2.0	0.106107116
0.12491929	0.12491929	2902452.0	2.0	0.12491929
0.077368274	6.753137	2892435.0	1.0	0.077368274
0.104318	0.104318	2222677.0	1.0	0.104318
0.09860636	0.09860636	3123199.0	2.0	0.09860636
0.14820896	0.14820896	1891108.0	1.0	0.14820896
0.1301929	0.1301929	3043450.0	2.0	0.1301929
0.24830815	0.24830815	3443655.0	2.0	0.24830815
0.00940781	0.00940781	2588821.0	1.0	0.00940781
0.058935735	0.058935735	2258295.0	2.0	0.058935735
0.09777967	0.09777967	3542893.0	1.0	0.09777967
0.13255972	0.13255972	2637899.0	2.0	0.13255972
