pmcid	relevancy	score
3097355.0	2.0	0.07068329
2602996.0	1.0	0.10241201
3503952.0	1.0	0.16963448
3489845.0	1.0	0.02387744
3678057.0	1.0	0.035642132
3541572.0	2.0	0.1115854
1904196.0	1.0	0.1137452
3792611.0	1.0	0.09545385
3166566.0	2.0	0.040351644
3581290.0	2.0	0.08641685
2667582.0	1.0	0.07585366
3479249.0	2.0	0.05179858
2634686.0	1.0	0.1198853
2553052.0	1.0	0.05621187
1318457.0	1.0	0.17428672
2636788.0	1.0	0.14722894
3781223.0	1.0	0.15196662
1586011.0	2.0	0.13369873
2833302.0	1.0	0.12739725
2713885.0	1.0	0.05463459
2771838.0	1.0	0.17149492
1914254.0	1.0	0.021001138
3073801.0	1.0	0.1399017
2929516.0	2.0	0.1613922
3271241.0	1.0	0.09707165
3129061.0	1.0	0.16148244
3473978.0	1.0	0.1481484
3029818.0	2.0	0.1523072
3009659.0	2.0	0.16566014
2483261.0	1.0	0.094052106
2515091.0	1.0	0.07320242
2825313.0	1.0	0.10725202
2740099.0	1.0	0.13327664
1459185.0	1.0	0.06849588
1950520.0	1.0	0.04577773
3420730.0	1.0	0.14451058
2879843.0	2.0	0.077584915
2253537.0	1.0	0.15157501
3292826.0	1.0	0.08983731
3426263.0	1.0	0.121711396
1182400.0	2.0	0.09244624
3724576.0	2.0	0.15941104
2702915.0	1.0	0.12238848
3777329.0	1.0	0.07305539
1914238.0	1.0	0.03515809
3649142.0	1.0	0.12494774
1543630.0	2.0	0.09185097
2040141.0	2.0	0.096659556
3549351.0	2.0	0.060016785
2879845.0	2.0	0.17500915
2213673.0	1.0	0.14934403
2780610.0	2.0	0.12878388
3527059.0	1.0	0.12509212
3512371.0	1.0	0.120617054
1824716.0	1.0	0.14657463
3879513.0	1.0	0.13223527
3536789.0	1.0	0.09051079
2693508.0	2.0	0.18108675
1180860.0	1.0	0.10354144
2254469.0	1.0	0.049397405
2639567.0	1.0	0.10587337
1936995.0	1.0	0.10011069
1450293.0	1.0	0.07774043
3546191.0	1.0	0.086700164
2263060.0	1.0	0.10541644
2912126.0	1.0	0.16076061
3713301.0	1.0	0.15856215
2785826.0	2.0	0.21793433
3759770.0	1.0	0.16243313
3343231.0	2.0	0.04068151
3522322.0	1.0	0.06514225
2612686.0	1.0	0.048209086
3177940.0	1.0	0.16487612
2740017.0	1.0	0.11141202
3400824.0	2.0	0.118821956
3713304.0	1.0	0.081121616
