pmcid	relevancy	score
2390549.0	1.0	0.045611523
2803920.0	1.0	0.100731514
2705343.0	1.0	0.06799573
2817000.0	1.0	0.11092986
2515635.0	1.0	0.11725747
3681687.0	1.0	0.2379866
2448050.0	1.0	0.025666703
3279317.0	1.0	0.10167165
2725833.0	2.0	0.06843771
3378931.0	1.0	0.15331247
2385654.0	1.0	0.029583922
3784437.0	2.0	0.04612585
1277009.0	1.0	0.13910486
3610129.0	2.0	0.07442949
3416909.0	2.0	0.16714194
2546376.0	1.0	0.13889818
2890005.0	1.0	0.106167264
1175897.0	1.0	0.046028994
2828091.0	2.0	0.1839801
35282.0	2.0	0.070708126
3218869.0	1.0	0.07992501
3322057.0	1.0	0.12064696
3118811.0	2.0	0.0702566
3544629.0	2.0	0.034640323
3314854.0	2.0	0.11869129
2732551.0	1.0	0.14673693
2018704.0	1.0	0.10063658
3583117.0	2.0	0.15550415
3414549.0	1.0	0.12371513
2647170.0	1.0	0.16669741
3219246.0	1.0	0.0359999
3496690.0	1.0	0.0936027
3546448.0	1.0	0.0830453
3591538.0	1.0	0.15638581
3616825.0	1.0	0.06533156
3446154.0	2.0	0.17524394
3432326.0	1.0	0.051403254
3385239.0	2.0	0.052298695
2002419.0	1.0	0.011604784
3637271.0	1.0	0.141665
2850176.0	2.0	0.049785294
1820987.0	1.0	0.11354646
1568380.0	1.0	0.0035179607
3310460.0	2.0	0.04008312
3651415.0	1.0	0.1439446
3079651.0	1.0	0.08811701
2136485.0	2.0	0.013192669
2829597.0	1.0	0.111884095
3609679.0	2.0	0.14555945
3276904.0	1.0	0.10510413
3000162.0	1.0	0.16625002
2811908.0	2.0	0.09235194
2698064.0	2.0	0.05790249
3650976.0	2.0	0.093271784
3519021.0	2.0	0.13449499
3176209.0	2.0	0.112659395
2681119.0	2.0	0.0981412
3000139.0	1.0	0.07046685
2780641.0	1.0	0.06267714
3640983.0	2.0	0.115669005
3301050.0	2.0	0.18542077
2621130.0	1.0	0.16017929
2578943.0	2.0	0.0019736118
2918871.0	2.0	0.06430211
1475232.0	1.0	0.03220484
3804219.0	1.0	0.05242375
3564029.0	2.0	0.2317975
2941259.0	1.0	0.16983195
3439446.0	1.0	0.061774436
3481388.0	2.0	0.060359403
3052621.0	2.0	0.05216063
3033095.0	1.0	0.25414103
3085223.0	2.0	0.1583961
183865.0	1.0	0.06844012
1175916.0	1.0	0.10078074
2384718.0	1.0	0.0016281464
3462154.0	1.0	0.026983565
2025296.0	1.0	0.025232341
3499172.0	1.0	0.052426394
1851004.0	2.0	0.1484328
3170265.0	2.0	0.12370022
3403114.0	1.0	0.14114965
2846739.0	1.0	0.1726961
2946956.0	1.0	0.078417294
2128214.0	1.0	0.016298242
