pmcid	relevancy	score
2741116.0	1.0	0.29876658
3288909.0	1.0	0.23225322
3437999.0	1.0	0.4204269
3880905.0	1.0	0.21773526
3030791.0	2.0	0.2498357
3412677.0	2.0	0.43434024
3149991.0	1.0	0.09098095
3365666.0	1.0	0.24243394
3124030.0	1.0	0.31615344
2688666.0	1.0	0.17922738
3073807.0	2.0	0.03640316
3053216.0	1.0	0.026962088
3172658.0	1.0	0.320941
3401934.0	2.0	0.30710194
3234123.0	1.0	0.19667602
3175197.0	1.0	0.4693526
3414059.0	2.0	0.23263943
3797946.0	1.0	0.21347302
3423676.0	1.0	0.3615996
2628170.0	1.0	0.17208064
1079798.0	1.0	0.2827519
3640225.0	1.0	0.07642554
3481244.0	2.0	0.22709137
3848543.0	1.0	0.29497993
2779445.0	1.0	0.17838922
2708144.0	1.0	0.06522524
3474773.0	2.0	0.12208788
3025371.0	1.0	0.047901675
2324103.0	1.0	0.19107136
2033331.0	1.0	0.01022991
3070260.0	1.0	0.23216921
3482598.0	2.0	0.10024533
3175343.0	2.0	0.13249147
3003207.0	1.0	0.48600423
3715496.0	1.0	0.45795313
2837291.0	1.0	0.20731452
3843547.0	2.0	0.18179406
3288928.0	2.0	0.11216262
2518080.0	1.0	0.18640223
2010564.0	1.0	0.0065530087
3493016.0	1.0	0.10393157
3019601.0	1.0	0.24788137
3363056.0	1.0	0.14300834
2769428.0	1.0	0.13989113
2850516.0	1.0	0.25813302
3498283.0	1.0	0.077998705
3353167.0	2.0	0.22961386
2839999.0	1.0	0.17764536
3475687.0	1.0	0.20004517
3429824.0	1.0	0.1761417
3710774.0	2.0	0.13859223
2972238.0	1.0	0.1512653
3759916.0	1.0	0.11243504
2999595.0	1.0	0.13863218
3288931.0	2.0	0.15616317
2801015.0	1.0	0.07700359
3395314.0	2.0	0.25521392
3311639.0	1.0	0.08030412
2774663.0	1.0	0.030371018
3572815.0	1.0	0.28382027
3083050.0	1.0	0.01601106
3458979.0	1.0	0.10195436
3890483.0	1.0	0.19956572
2001743.0	2.0	0.019961497
3095252.0	1.0	0.19206731
3417891.0	1.0	0.14671144
1097718.0	1.0	0.17444919
3630307.0	1.0	0.10652099
3734930.0	1.0	0.20666921
3326977.0	1.0	0.15472476
2988858.0	1.0	0.2327724
3303710.0	1.0	0.06485812
549518.0	1.0	0.016976949
2876299.0	1.0	0.21237363
3016028.0	2.0	0.14438044
2566573.0	1.0	0.15153408
3097341.0	1.0	0.11618067
3432824.0	1.0	0.27109835
3405341.0	1.0	0.3153525
3158850.0	2.0	0.10015983
3533100.0	1.0	0.28765377
1619718.0	1.0	0.22836477
3288937.0	1.0	0.10764315
3504424.0	2.0	0.15277009
3224925.0	2.0	0.23078392
2678864.0	2.0	0.17595272
3324920.0	1.0	0.27504247
3881926.0	1.0	0.22537746
3015866.0	2.0	0.29767224
3811064.0	1.0	0.09895254
3122101.0	1.0	0.14390862
2876303.0	1.0	0.1213854
3363066.0	1.0	0.11069838
2736982.0	1.0	0.21149912
3015243.0	1.0	0.01373712
2914265.0	1.0	0.2455088
2994792.0	1.0	0.14218292
2726128.0	1.0	0.22327472
2374411.0	1.0	0.0067979936
2394323.0	1.0	0.18819422
2719082.0	1.0	0.31772688
2174811.0	1.0	0.044275217
2837058.0	1.0	0.30118138
2965715.0	1.0	0.029977974
2697381.0	1.0	0.101642154
3224052.0	1.0	0.12784766
3098790.0	1.0	0.2951856
2377088.0	1.0	0.106841154
3681719.0	1.0	0.07661612
3425978.0	1.0	0.24567702
3457959.0	1.0	0.13501482
3726236.0	1.0	0.15159106
3666422.0	2.0	0.20901325
3797921.0	1.0	0.08820716
2360534.0	1.0	0.12843475
419354.0	2.0	0.27140802
1853078.0	1.0	0.20322984
2363293.0	2.0	0.040868104
3649645.0	1.0	0.24842171
3423677.0	2.0	0.20750725
3203034.0	1.0	0.1669428
2686156.0	2.0	0.05490211
3083058.0	1.0	0.2112467
3535726.0	1.0	0.22206017
2903953.0	1.0	0.33650792
3848546.0	1.0	0.29896504
3196709.0	1.0	0.4310764
2948500.0	1.0	0.13116458
2817804.0	2.0	0.25571445
3015657.0	1.0	0.27651355
3584840.0	1.0	0.2750422
3521943.0	1.0	0.589958
3876602.0	1.0	0.1773472
3584831.0	2.0	0.30526513
3728505.0	1.0	0.10428331
3678072.0	1.0	0.2923129
2515291.0	1.0	0.23768014
3750659.0	1.0	0.39598596
2527302.0	1.0	0.26194793
2980629.0	1.0	0.35042688
3653932.0	1.0	0.15872411
3365671.0	1.0	0.30302358
2967835.0	1.0	0.061106965
3088751.0	1.0	0.05487156
2564833.0	1.0	0.13917562
2876297.0	1.0	0.19567227
3180149.0	2.0	0.17918311
3410368.0	2.0	0.1751886
2120913.0	1.0	0.003529012
3764940.0	1.0	0.03455679
