abstract	body	pmcid	relevancy	title
0.18653947	0.18653947	2717442.0	2.0	0.18653947
0.36296898	0.36296898	3387629.0	2.0	0.36296898
0.23270115	1.3420913	2799065.0	1.0	0.23270115
0.15648025	0.15648025	2825552.0	2.0	0.15648025
0.19255063	0.19255063	3043756.0	2.0	0.19255063
0.33102253	0.33102253	3224471.0	2.0	0.33102253
0.19002551	0.19002551	1550961.0	2.0	0.19002551
0.106699094	0.106699094	2575565.0	2.0	0.106699094
0.31375661	0.31375661	3218965.0	2.0	0.31375661
0.22963701	0.22963701	3290847.0	2.0	0.22963701
0.37501094	0.37501094	3744706.0	2.0	0.37501094
0.06084688	0.06084688	3257034.0	2.0	0.06084688
0.22856665	0.22856665	3851869.0	2.0	0.22856665
0.062043034	0.062043034	3546089.0	2.0	0.062043034
0.220489	1.3061686	2799007.0	1.0	0.220489
0.24516413	0.24516413	2575599.0	2.0	0.24516413
0.18706812	0.18706812	2759914.0	2.0	0.18706812
0.38657102	1.2744013	3219287.0	2.0	0.38657102
0.12856261	0.15663213	1998881.0	2.0	0.12856261
0.17068121	0.17068121	2686975.0	1.0	0.17068121
0.15834874	0.15834874	2228383.0	2.0	0.15834874
0.20235533	0.20235533	2206446.0	2.0	0.20235533
0.25911656	0.25911656	3205656.0	2.0	0.25911656
0.27692264	0.94414455	3519588.0	2.0	0.27692264
0.5305876	0.5305876	3108768.0	2.0	0.5305876
0.17215219	0.17215219	2933117.0	2.0	0.17215219
0.34628016	0.34628016	3567877.0	2.0	0.34628016
0.12801091	0.12801091	3387587.0	2.0	0.12801091
0.26722786	0.26722786	3484552.0	2.0	0.26722786
0.28977048	0.4351317	3689004.0	2.0	0.28977048
0.13327472	0.13327472	3844534.0	2.0	0.13327472
0.20063698	0.20063698	3597913.0	2.0	0.20063698
0.211852	0.8181368	2631222.0	2.0	0.211852
0.25867748	0.25867748	2995900.0	2.0	0.25867748
0.19229233	1.3576486	3534058.0	2.0	0.19229233
0.23922452	0.23922452	3886265.0	2.0	0.23922452
0.2234816	0.2234816	3580664.0	2.0	0.2234816
0.18178168	0.18178168	125311.0	1.0	0.18178168
0.17196846	0.17196846	3226299.0	2.0	0.17196846
0.11413109	0.11413109	3219018.0	2.0	0.11413109
0.26850525	0.9298192	3199906.0	2.0	0.26850525
0.17758068	1.6036845	2794498.0	1.0	0.17758068
0.27072495	0.27072495	3845336.0	2.0	0.27072495
1.4829944	1.0168227	3219003.0	1.0	0.26297256
0.3988459	1.8285139	3351253.0	2.0	0.3988459
0.27845013	0.37115785	3576734.0	2.0	0.27845013
0.29990748	1.6663201	3354405.0	2.0	0.29990748
0.16660798	0.16660798	3692142.0	2.0	0.16660798
0.21348959	0.21348959	2206519.0	2.0	0.21348959
0.2591739	0.2591739	3116003.0	2.0	0.2591739
0.22220649	0.22220649	3661928.0	1.0	0.22220649
0.17718473	0.17718473	2755787.0	2.0	0.17718473
0.22260746	0.22260746	3387614.0	2.0	0.22260746
0.20831545	0.20831545	2246223.0	2.0	0.20831545
0.2599292	0.2599292	2756346.0	2.0	0.2599292
0.30694672	0.30694672	2944247.0	2.0	0.30694672
0.20538771	0.20538771	137249.0	2.0	0.20538771
0.274447	0.274447	3363766.0	1.0	0.274447
0.38377732	0.48399466	3682238.0	2.0	0.38377732
0.21059147	0.21059147	2888325.0	2.0	0.21059147
0.34597006	2.523974	3521774.0	2.0	0.34597006
0.20602761	0.20602761	3682302.0	2.0	0.20602761
0.18491237	2.6385572	3663224.0	1.0	0.18491237
0.22099413	0.6465587	3474147.0	2.0	0.22099413
0.27091143	0.9093485	3672626.0	2.0	0.27091143
