abstract	body	pmcid	relevancy	title
0.14517169	0.1461499	3122091.0	1.0	0.14139986
0.08960383	1.312824	3192212.0	2.0	0.087064244
0.16767412	0.16895026	3351958.0	2.0	0.16248874
0.1449078	0.14607354	122079.0	2.0	0.14080079
0.12791708	0.12877902	2600825.0	2.0	0.12459357
1.5839162	1.2663506	3843899.0	2.0	0.107439265
0.14645423	0.14744109	2442981.0	2.0	0.1426491
0.14970191	0.15087058	3711740.0	2.0	0.14538929
2.1087742	0.15933184	3628218.0	2.0	0.15323818
0.04761198	0.047932804	2572586.0	1.0	0.046374936
0.11278541	0.113545395	1885440.0	2.0	0.10985504
0.13002181	1.2526138	3886912.0	2.0	0.12600082
0.10039629	0.10106008	3396109.0	1.0	0.097981535
0.1331489	0.13422003	3423789.0	1.0	0.12937514
0.08069561	0.08123935	2688143.0	1.0	0.07859898
1.4085047	1.4349511	3041043.0	1.0	0.12335931
0.13930061	0.14038809	2848006.0	2.0	0.13528763
0.16641338	0.16751365	3183690.0	2.0	0.16241078
0.17137723	0.17271508	3148882.0	1.0	0.16644019
0.17995055	0.1811631	1183200.0	1.0	0.17527512
0.16265139	0.16374737	3113153.0	2.0	0.15842542
0.22360371	0.2253493	3628469.0	2.0	0.21716212
0.17616126	0.1773483	3468117.0	2.0	0.17158428
0.050398722	1.0470986	1488855.0	1.0	0.048970304
0.2124805	0.21418983	3214511.0	1.0	0.2064583
1.77997	1.6596911	2572068.0	2.0	0.1892484
0.12757996	0.12842348	3680866.0	2.0	0.12451139
0.12744015	0.12828276	3073909.0	2.0	0.12437494
0.052213795	0.052559014	3782364.0	1.0	0.050957933
0.082189426	0.082850605	2569193.0	2.0	0.07985999
0.23247032	0.2342851	3113183.0	2.0	0.22577329
0.051097535	0.051441845	3299162.0	1.0	0.04976993
0.070159554	0.07063231	2609891.0	2.0	0.06833669
0.110685974	0.111550055	3047832.0	1.0	0.10749732
0.12873968	1.2971798	3438050.0	2.0	0.1250909
0.20474029	0.20638733	3859883.0	1.0	0.19893745
0.1852911	0.18651618	3122097.0	1.0	0.18083444
0.13595177	0.13685064	3101356.0	2.0	0.13268183
0.09629763	0.0970723	3395037.0	1.0	0.09356833
0.100927345	0.101715244	2853788.0	2.0	0.09801982
2.3579376	1.5661025	2783077.0	2.0	0.19556837
0.07121011	0.07178297	2760525.0	1.0	0.06919185
0.19683263	0.19841605	3227160.0	2.0	0.19125392
0.08292914	0.083487935	1784748.0	2.0	0.08077449
0.23944418	0.24137042	2678139.0	1.0	0.23265776
2.3758194	1.4288001	3783828.0	2.0	0.18683292
0.1776632	1.5665021	3304619.0	2.0	0.17339002
2.5169694	1.5357878	3328985.0	1.0	0.12578818
0.038481638	0.038782045	2442959.0	1.0	0.037373055
0.21250765	0.2142172	3068583.0	2.0	0.2064847
0.08390655	0.08447193	3251528.0	1.0	0.08172651
0.21153803	0.21296343	2836925.0	2.0	0.2060419
