pmcid	relevancy	score
2686260.0	2.0	0.051653728
155634.0	2.0	0.03988588
2293969.0	2.0	0.104122706
3312289.0	2.0	0.09863204
3634960.0	2.0	0.069222964
3383153.0	2.0	0.19890703
2293961.0	2.0	0.034983337
2685235.0	2.0	0.04172252
2686340.0	2.0	0.15402019
1590051.0	2.0	0.05447689
2762432.0	2.0	0.08529801
2958933.0	2.0	0.07094501
2442122.0	2.0	0.121860035
3172066.0	2.0	0.07620411
3139133.0	2.0	0.077366434
2276892.0	2.0	0.10236135
2324209.0	2.0	0.06418602
1993952.0	2.0	0.0501509
2663435.0	2.0	0.09189913
3699293.0	2.0	0.039442096
3072742.0	2.0	0.045781896
2998248.0	2.0	0.07909004
3212428.0	2.0	0.108032
2901246.0	2.0	0.07159796
3347847.0	2.0	0.050939277
1993997.0	2.0	0.06816832
270718.0	2.0	0.08324676
3281253.0	2.0	0.13825957
3049544.0	2.0	0.041470364
2882891.0	2.0	0.051060267
2684577.0	2.0	0.035338573
3172088.0	2.0	0.061878256
2804148.0	2.0	0.18120609
2663456.0	2.0	0.06433044
2801628.0	2.0	0.07998028
2464772.0	2.0	0.054575145
2293964.0	2.0	0.04585722
2667172.0	2.0	0.05123576
3157758.0	2.0	0.04390657
3172072.0	2.0	0.03900059
2496985.0	2.0	0.050219145
2705819.0	2.0	0.17219597
3172079.0	2.0	0.07936056
3363143.0	2.0	0.06757948
2779349.0	2.0	0.10513397
3198689.0	2.0	0.088486165
3014709.0	2.0	0.07899233
3831294.0	2.0	0.029818607
2429901.0	2.0	0.028678266
3166187.0	2.0	0.038263656
1994028.0	2.0	0.111348376
1626463.0	2.0	0.06424361
3606043.0	2.0	0.07345325
2762362.0	2.0	0.09236451
3172062.0	2.0	0.06176
2685385.0	2.0	0.059507236
3701495.0	2.0	0.02846567
3172074.0	2.0	0.053526983
3361053.0	2.0	0.111376904
2663442.0	2.0	0.030489784
2882888.0	2.0	0.09096034
3769201.0	2.0	0.06449307
2350132.0	2.0	0.05013151
2782189.0	2.0	0.10337828
2860444.0	2.0	0.061604742
3487315.0	2.0	0.11830624
3033857.0	2.0	0.13291377
3792946.0	2.0	0.06524424
3832384.0	2.0	0.053053457
1994035.0	2.0	0.03192162
2291334.0	2.0	0.04208635
