pmcid	relevancy	score
2364524.0	2.0	0.095333
1941736.0	2.0	0.19174214
3294539.0	2.0	0.21544069
3062442.0	2.0	0.15747498
2621421.0	2.0	0.20214213
3659284.0	2.0	0.23783182
2891813.0	2.0	0.4032525
3673823.0	2.0	0.18278539
2817700.0	2.0	0.13546567
2020466.0	2.0	0.22942068
3695962.0	2.0	0.18043284
3581530.0	2.0	0.15479743
3570914.0	2.0	0.17715774
3268102.0	2.0	0.20095277
3108318.0	2.0	0.19586395
3776740.0	2.0	0.25658482
3071276.0	2.0	0.21309543
2621393.0	2.0	0.27312392
3170143.0	2.0	0.12676959
2716359.0	2.0	0.06576354
3877878.0	2.0	0.19511555
2500040.0	2.0	0.18628745
3878108.0	2.0	0.18728441
1784581.0	2.0	0.03947078
3329036.0	2.0	0.19010292
2396646.0	2.0	0.14938036
2878224.0	2.0	0.1332299
3350389.0	2.0	0.13171285
3010999.0	2.0	0.1655173
2993958.0	2.0	0.16006428
1308854.0	2.0	0.20694712
2632633.0	2.0	0.15275449
1190209.0	2.0	0.2212066
1564027.0	2.0	0.15633257
3135562.0	2.0	0.1454349
545196.0	2.0	0.17403693
3581554.0	2.0	0.1797502
3395692.0	2.0	0.30726597
3874601.0	2.0	0.2391486
3224336.0	2.0	0.33141774
3308704.0	2.0	0.18082635
3294402.0	2.0	0.16279617
1533839.0	2.0	0.2352782
2048661.0	2.0	0.18129057
3810122.0	2.0	0.23355787
3002144.0	2.0	0.25130677
2277457.0	2.0	0.1963522
2662423.0	2.0	0.21141934
2442721.0	2.0	0.1988536
3765867.0	2.0	0.21322325
3348951.0	2.0	0.22165711
3123601.0	2.0	0.25929573
2771031.0	2.0	0.17673129
1805504.0	2.0	0.20833808
3161113.0	2.0	0.19870171
