pmcid	relevancy	score
3251528.0	1.0	0.10478769
3122097.0	1.0	0.23422872
2213305.0	2.0	0.14503059
2853788.0	2.0	0.12573384
2442981.0	2.0	0.18290113
3068583.0	2.0	0.25988227
3783828.0	2.0	0.2637986
1183200.0	1.0	0.22473338
3649156.0	2.0	0.23585275
3183690.0	2.0	0.20765299
3047832.0	1.0	0.137891
3101356.0	2.0	0.17185828
3214511.0	1.0	0.26479673
3680866.0	2.0	0.16127537
2833155.0	2.0	0.17139374
2760525.0	1.0	0.08570477
2783077.0	2.0	0.2753745
2816793.0	2.0	0.07771108
3328985.0	1.0	0.18006673
3122091.0	1.0	0.18129939
2848006.0	2.0	0.17081052
122079.0	2.0	0.18058656
3806164.0	2.0	0.23884122
3041043.0	1.0	0.1799765
2600825.0	2.0	0.15756473
3351958.0	2.0	0.20965573
3299162.0	1.0	0.06381376
3016143.0	2.0	0.15758651
2442959.0	1.0	0.04793987
3423789.0	1.0	0.1659324
2572068.0	2.0	0.27440912
3192212.0	2.0	0.13733748
3782364.0	1.0	0.062378418
3628469.0	2.0	0.27378145
3148882.0	1.0	0.2134993
3396109.0	1.0	0.12691216
3859883.0	1.0	0.25515077
2740293.0	2.0	0.29372087
3031281.0	1.0	0.1696201
3843899.0	2.0	0.15919961
3628218.0	2.0	0.22097123
3113183.0	2.0	0.28960818
3711740.0	2.0	0.18649648
3073909.0	2.0	0.16109864
2821393.0	2.0	0.19652684
3886912.0	2.0	0.17742655
3304619.0	2.0	0.25668693
1784748.0	2.0	0.10356704
2688143.0	1.0	0.10077766
3075160.0	1.0	0.27247414
2572586.0	1.0	0.059460785
2678139.0	1.0	0.29569837
