pmcid	relevancy	score
3181876.0	2.0	0.26093385
3181867.0	2.0	0.18047953
3096313.0	2.0	0.35823375
2881943.0	2.0	0.23367774
2270822.0	2.0	0.43131584
1592154.0	2.0	0.10761491
2656332.0	2.0	0.30350742
3148928.0	2.0	0.25648156
2089060.0	2.0	0.22945265
3012908.0	2.0	0.18287298
3181767.0	2.0	0.19655578
3181770.0	2.0	0.34294233
3011203.0	2.0	0.12324876
3012558.0	2.0	0.26370272
3405392.0	2.0	0.40814593
1188051.0	2.0	0.14343452
2778437.0	2.0	0.16304165
3372558.0	2.0	0.09920465
3324881.0	2.0	0.19625883
1584230.0	2.0	0.15490064
3181871.0	2.0	0.28641534
3461647.0	2.0	0.26179463
2542367.0	2.0	0.05591408
3181562.0	2.0	0.16586827
1088011.0	2.0	0.15850599
3181882.0	2.0	0.11725645
3195149.0	2.0	0.23836939
1716160.0	2.0	0.28068715
3136248.0	2.0	0.050914522
2656315.0	2.0	0.20844342
2656288.0	2.0	0.19295637
3181872.0	2.0	0.19304928
3210897.0	2.0	0.13632375
3373552.0	2.0	0.25596574
3568739.0	2.0	0.22094116
3181773.0	2.0	0.05509678
1183226.0	2.0	0.07521007
3181888.0	2.0	0.076532364
2970879.0	2.0	0.15407194
3627470.0	2.0	0.20950744
2671773.0	2.0	0.26001236
3181869.0	2.0	0.21629988
2767345.0	2.0	0.1653408
3686769.0	2.0	0.18333565
3694900.0	2.0	0.18763845
3108260.0	2.0	0.17544018
2970950.0	2.0	0.2486745
3605789.0	2.0	0.17158043
1199611.0	2.0	0.14281844
3182389.0	2.0	0.113118455
3181772.0	2.0	0.116932444
1664563.0	2.0	0.19756047
161797.0	2.0	0.18894212
1087494.0	2.0	0.121594235
2955942.0	2.0	0.035366684
3205688.0	2.0	0.16797751
3181883.0	2.0	0.10146006
3760618.0	2.0	0.14246497
2924526.0	2.0	0.14370933
2921140.0	2.0	0.30101565
3405397.0	2.0	0.10643189
3181775.0	2.0	0.13972805
2879869.0	2.0	0.038313176
3009622.0	2.0	0.028929176
3123271.0	2.0	0.09708506
1940252.0	2.0	0.1283943
3181971.0	2.0	0.07281972
3181885.0	2.0	0.21589242
2938294.0	2.0	0.13980712
3181745.0	2.0	0.2666439
3181779.0	2.0	0.08927005
3184501.0	2.0	0.116797216
3123969.0	2.0	0.33401415
2749439.0	2.0	0.16177838
3181887.0	2.0	0.0652473
3082809.0	2.0	0.06000957
1325049.0	2.0	0.10432774
3122543.0	2.0	0.2976537
3195148.0	2.0	0.18205287
1434505.0	2.0	0.25531474
2972415.0	2.0	0.07392645
