pmcid	relevancy	score
3542887.0	2.0	0.14835697
3047826.0	2.0	0.21614534
2045103.0	1.0	0.09568902
3152527.0	2.0	0.18235892
3543951.0	2.0	0.089102775
2672240.0	1.0	0.29782096
2803953.0	2.0	0.11694724
2770458.0	1.0	0.20022538
3354466.0	2.0	0.14588602
3397657.0	1.0	0.16255999
194433.0	1.0	0.13050134
3161475.0	1.0	0.14989142
2981784.0	1.0	0.2609715
2887806.0	2.0	0.1711656
2769292.0	2.0	0.16740885
3184711.0	2.0	0.17037614
3248865.0	1.0	0.16053247
3784075.0	2.0	0.13474238
2639604.0	1.0	0.072671466
3677011.0	2.0	0.20907493
3347843.0	1.0	0.19331276
2721535.0	1.0	0.14735521
2588582.0	1.0	0.22748832
2984334.0	2.0	0.21316929
2767138.0	2.0	0.14908923
3498317.0	2.0	0.28920448
2760693.0	1.0	0.19708847
2515422.0	2.0	0.057139847
2879291.0	1.0	0.12146683
3030029.0	1.0	0.30000985
3890738.0	2.0	0.16610697
2678699.0	2.0	0.16900308
3487309.0	1.0	0.23374677
3064452.0	1.0	0.15706833
2700473.0	2.0	0.10279578
2737754.0	1.0	0.14900537
2363727.0	1.0	0.100438595
2858720.0	1.0	0.22107622
2629964.0	1.0	0.15073407
3485910.0	2.0	0.3139502
2672220.0	1.0	0.17036884
3169864.0	2.0	0.12539715
2531092.0	1.0	0.15252514
3856285.0	2.0	0.17471133
3034954.0	2.0	0.08388493
3572695.0	2.0	0.14332971
3507802.0	2.0	0.19248717
3436631.0	1.0	0.11886847
3064888.0	1.0	0.19309837
3336243.0	2.0	0.12949048
3406278.0	2.0	0.18109436
3687640.0	2.0	0.13818227
3108676.0	1.0	0.12937872
2801475.0	1.0	0.15857607
1764004.0	1.0	0.12838688
2872582.0	1.0	0.1817025
3154489.0	1.0	0.12935615
3120277.0	2.0	0.10647462
2627698.0	2.0	0.0125827845
2850857.0	2.0	0.2214099
3679768.0	2.0	0.18921989
2917397.0	1.0	0.18529215
3529253.0	2.0	0.033415936
3445145.0	2.0	0.15854882
3680477.0	2.0	0.069110736
3183636.0	2.0	0.14049771
130966.0	1.0	0.11500527
1559601.0	2.0	0.07429597
3406274.0	2.0	0.14695275
2967692.0	1.0	0.08449748
3353206.0	1.0	0.16701818
2992067.0	1.0	0.080405325
3866926.0	1.0	0.040075447
3088014.0	1.0	0.06365272
3296555.0	1.0	0.058835223
2769480.0	2.0	0.1520521
2771148.0	1.0	0.05857662
3833587.0	2.0	0.253684
3078258.0	1.0	0.09939568
3618925.0	2.0	0.14933296
