pmcid	relevancy	score
3436631.0	1.0	0.0840527
2363727.0	1.0	0.07102082
2769292.0	2.0	0.118375935
3034954.0	2.0	0.059315603
2879291.0	1.0	0.08589002
3299160.0	2.0	0.1225675
3353206.0	1.0	0.11809969
3222602.0	1.0	0.07420504
3542887.0	2.0	0.10490422
2801475.0	1.0	0.11213022
2938495.0	1.0	0.10656917
3088014.0	1.0	0.045009263
2174498.0	2.0	0.12255838
2872582.0	1.0	0.12848306
3664074.0	2.0	0.14810272
3184711.0	2.0	0.12047412
3679768.0	2.0	0.13379866
3543951.0	2.0	0.06300518
2045103.0	1.0	0.06766236
2672240.0	1.0	0.2105912
1852545.0	1.0	0.08226766
3658220.0	1.0	0.14688046
3064452.0	1.0	0.11106408
3866926.0	1.0	0.028337622
3677011.0	2.0	0.1478383
3141758.0	1.0	0.04993804
3406278.0	2.0	0.12805304
2464753.0	1.0	0.05972104
2721535.0	1.0	0.104195885
3498317.0	2.0	0.20449845
2639604.0	1.0	0.05138649
3772305.0	2.0	0.07176318
3285529.0	1.0	0.12405323
3207060.0	1.0	0.08468933
2967692.0	1.0	0.059748743
2629964.0	1.0	0.10658509
3856285.0	2.0	0.12353957
3833587.0	2.0	0.17938168
194433.0	1.0	0.0922784
2850857.0	2.0	0.15656045
3183636.0	2.0	0.099346876
3064888.0	1.0	0.13654114
3529253.0	2.0	0.023628632
2737754.0	1.0	0.1053627
3485910.0	2.0	0.22199634
2531092.0	1.0	0.10785156
2917397.0	1.0	0.13102134
3169864.0	2.0	0.088669166
1764004.0	1.0	0.09078323
2588582.0	1.0	0.16085853
2627698.0	2.0	0.008897371
2515422.0	2.0	0.040403973
2769480.0	2.0	0.10751707
3397657.0	1.0	0.11494727
2803953.0	2.0	0.082694195
3618925.0	2.0	0.105594344
1559601.0	2.0	0.052535184
3680477.0	2.0	0.048868675
3890738.0	2.0	0.11745536
3047826.0	2.0	0.15283784
3296555.0	1.0	0.041602783
3030029.0	1.0	0.21213898
2988179.0	2.0	0.1481986
2887806.0	2.0	0.12103237
3505934.0	1.0	0.10891346
3406274.0	2.0	0.10391128
2803851.0	2.0	0.07200347
2678699.0	2.0	0.11950323
2430200.0	1.0	0.08553235
3487309.0	1.0	0.16528395
3347843.0	1.0	0.13669278
2992067.0	1.0	0.05685515
3874663.0	2.0	0.100889325
3108676.0	1.0	0.091484584
3445145.0	2.0	0.112110935
130966.0	1.0	0.08132101
3507802.0	2.0	0.13610898
3154489.0	1.0	0.09146862
1929108.0	1.0	0.08642678
3152527.0	2.0	0.12894724
