abstract	body	pmcid	relevancy	title
0.08272233	0.08430911	2992067.0	1.0	0.07703824
0.20718884	1.6217482	2858720.0	1.0	0.19281377
0.15374109	0.15662865	2767138.0	2.0	0.14319575
0.16763215	0.17078061	3397657.0	1.0	0.15613401
0.098904654	0.10065227	2045103.0	1.0	0.0920425
0.17263234	0.17587471	2769292.0	2.0	0.1607912
0.1752858	0.17864813	3184711.0	2.0	0.16324143
0.19849312	0.2022212	3507802.0	2.0	0.18487817
0.012975391	0.013219093	2627698.0	2.0	0.012085389
2.0087488	1.3048255	3772305.0	2.0	0.07734534
0.1564337	0.15943442	2769480.0	2.0	0.14568472
0.06548696	0.066743135	3088014.0	1.0	0.06098717
0.13251089	1.6580065	3064452.0	1.0	0.12485719
0.08396601	1.2128559	3078258.0	1.0	0.07791641
0.16378458	0.16681784	2801475.0	1.0	0.15198418
2.195376	1.7363216	3833587.0	2.0	0.20834717
0.0863022	0.08795766	3034954.0	2.0	0.08037214
0.12496708	0.1273642	2879291.0	1.0	0.116380244
0.06054509	0.06161491	2771148.0	1.0	0.05634438
0.19137816	0.19492245	2917397.0	1.0	0.17758971
0.034378864	0.035038322	3529253.0	2.0	0.0320166
1.9262897	1.4917098	3658220.0	1.0	0.17462309
2.1829894	1.7372396	2981784.0	1.0	3.3741424
0.21562399	0.2197601	2988179.0	2.0	0.20080788
0.060476758	0.061687827	3296555.0	1.0	0.05698368
0.13310333	0.13576876	3336243.0	2.0	0.1254154
1.7077417	1.4336019	2737754.0	1.0	0.11799937
0.18120009	0.1845559	3285529.0	1.0	0.16814496
2.2122693	0.14177145	3505934.0	1.0	0.12916493
0.1791616	0.18232732	3299160.0	2.0	0.16673107
1.8308437	1.4481599	194433.0	1.0	0.10185505
0.19449921	0.19839413	3679768.0	2.0	0.18326513
0.14216422	0.1448912	3687640.0	2.0	0.13239571
2.8349588	1.9987059	3030029.0	1.0	0.2512419
0.2602826	2.06357	3498317.0	2.0	0.24152969
0.15577622	0.15852873	2938495.0	1.0	0.14496823
0.22868222	0.23291738	2850857.0	2.0	0.2122061
0.13894658	0.14155626	3784075.0	2.0	0.12941603
0.12574805	0.12816015	1929108.0	1.0	0.11710755
0.10373755	0.10565876	2363727.0	1.0	0.096263446
0.21529263	0.21960394	3664074.0	2.0	0.20285751
0.091588795	0.09342289	3543951.0	2.0	0.086298704
1.923105	1.3317705	2887806.0	2.0	0.14198567
0.19966221	0.20335995	3347843.0	1.0	0.18527691
0.1337265	0.13608941	3108676.0	1.0	0.12444836
0.15765482	1.3978132	2174498.0	2.0	0.14854883
0.23404373	0.23853315	2588582.0	1.0	0.21796194
0.32426205	0.33026737	3485910.0	2.0	0.30089957
0.15579948	0.15855241	2629964.0	1.0	0.14498988
0.1473654	0.15009458	3874663.0	2.0	0.13674799
0.12972762	1.5205866	2721535.0	1.0	0.12072692
0.12901066	0.13148534	3169864.0	2.0	0.12014598
0.13370316	0.13606565	3154489.0	1.0	0.12442663
0.20988972	1.8811272	3487309.0	1.0	0.19532725
0.1510528	0.15407768	3406274.0	2.0	0.14232814
0.13272735	1.4580964	2531092.0	1.0	0.12506115
0.14426371	1.2190772	3248865.0	1.0	0.13435096
2.0666165	1.5922118	3890738.0	2.0	0.13145052
0.109542854	0.111644104	3120277.0	2.0	0.10201586
2.9502974	0.18576151	2770458.0	1.0	0.1698301
0.15456831	0.1574714	3161475.0	1.0	0.14396624
1.6642581	1.4100984	3207060.0	1.0	0.09237776
0.22017092	0.22424847	2984334.0	2.0	0.204308
0.1692143	1.5495033	2760693.0	1.0	0.15944065
1.6181409	1.600194	3677011.0	2.0	0.16937126
1.8616368	1.4974214	3152527.0	2.0	3.428681
0.17250396	0.17569871	3353206.0	1.0	0.16007535
0.07143321	0.07269541	3680477.0	2.0	0.06647707
0.120877266	0.123013124	2803953.0	2.0	0.11249061
0.103674844	1.4541094	3436631.0	1.0	0.09655105
0.076368876	0.07789819	1559601.0	2.0	0.07195787
0.18169653	1.2149632	3064888.0	1.0	0.1692337
1.3853409	1.423618	1852545.0	1.0	3.1046553
0.04142219	0.042154104	3866926.0	1.0	0.038548253
1.5042373	1.3189744	3354466.0	2.0	0.11844011
0.15349942	0.15657331	3618925.0	2.0	0.14463344
0.18409723	1.6780758	3047826.0	2.0	0.17346396
0.30613032	0.31226066	2672240.0	1.0	0.2884485
0.07505839	0.07644847	2639604.0	1.0	0.069650576
2.0121047	1.3710401	1764004.0	1.0	0.10142441
