pmcid	relevancy	score
3503952.0	1.0	0.16963448
3522322.0	1.0	0.06514225
3678057.0	1.0	0.035642132
2040141.0	2.0	0.096659556
2634686.0	1.0	0.1198853
3271214.0	1.0	0.18597293
3713304.0	1.0	0.081121616
1936995.0	1.0	0.10011069
3155071.0	1.0	0.07343555
2667582.0	1.0	0.07585366
2826729.0	2.0	0.06645924
2879843.0	2.0	0.077584915
3473978.0	1.0	0.1481484
1976312.0	2.0	0.025941653
3029818.0	2.0	0.1523072
3073801.0	1.0	0.1399017
2263060.0	1.0	0.10541644
3759770.0	1.0	0.16243313
1586011.0	2.0	0.13369873
3271241.0	1.0	0.09707165
3792611.0	1.0	0.09545385
3420730.0	1.0	0.14451058
2740099.0	1.0	0.13327664
2253537.0	1.0	0.15157501
3420783.0	1.0	0.10391279
3097355.0	2.0	0.07068329
3438426.0	1.0	0.12443612
2639567.0	1.0	0.10587337
2636788.0	1.0	0.14722894
2483261.0	1.0	0.094052106
2820689.0	2.0	0.04449544
3536789.0	1.0	0.09051079
2206034.0	2.0	0.14846627
2602996.0	1.0	0.10241201
1914238.0	1.0	0.03515809
2780610.0	2.0	0.12878388
1450293.0	1.0	0.07774043
3879513.0	1.0	0.13223527
2515091.0	1.0	0.07320242
3129061.0	1.0	0.16148244
2702915.0	1.0	0.12238848
3603204.0	1.0	0.14612637
3777329.0	1.0	0.07305539
3051092.0	1.0	0.076620795
1475844.0	1.0	0.10600005
1266380.0	1.0	0.05649654
1914254.0	1.0	0.021001138
3541572.0	2.0	0.1115854
2825313.0	1.0	0.10725202
2553052.0	1.0	0.05621187
2879845.0	2.0	0.17500915
3527059.0	1.0	0.12509212
2740017.0	1.0	0.11141202
3549351.0	2.0	0.060016785
3400824.0	2.0	0.118821956
2929516.0	2.0	0.1613922
3546181.0	2.0	0.09413969
2785826.0	2.0	0.21793433
3292826.0	1.0	0.08983731
1180860.0	1.0	0.10354144
2693508.0	2.0	0.18108675
2912126.0	1.0	0.16076061
2713885.0	1.0	0.05463459
2254469.0	1.0	0.049397405
1459185.0	1.0	0.06849588
1318457.0	1.0	0.17428672
3400823.0	2.0	0.04073363
3781223.0	1.0	0.15196662
3479249.0	2.0	0.05179858
2771838.0	1.0	0.17149492
3177940.0	1.0	0.16487612
3649142.0	1.0	0.12494774
2762186.0	1.0	0.115662746
3581290.0	2.0	0.08641685
3489845.0	1.0	0.02387744
3546191.0	1.0	0.086700164
