abstract	body	pmcid	relevancy	title
0.005078622	0.005078622	2599294.0	2.0	0.005078622
0.0863148	0.0863148	3249337.0	2.0	0.0863148
0.15723479	0.15723479	3019007.0	2.0	0.15723479
0.124627285	0.124627285	3684086.0	1.0	0.124627285
0.026388811	0.026388811	1781780.0	1.0	0.026388811
0.09086727	1.530631	3484605.0	2.0	0.09086727
0.13507101	1.6932615	1064123.0	1.0	0.13507101
0.1795696	0.1795696	2706800.0	2.0	0.1795696
0.10296552	0.10296552	2906941.0	2.0	0.10296552
0.05049654	0.05049654	3724670.0	1.0	0.05049654
0.045685668	0.045685668	3571887.0	2.0	0.045685668
3.3244038	2.0543134	2887806.0	2.0	0.13831125
0.27758402	0.27758402	2629964.0	2.0	0.27758402
0.13015287	0.13015287	2876903.0	2.0	0.13015287
0.07008515	0.07008515	1414021.0	1.0	0.07008515
0.19027875	0.19027875	1464140.0	1.0	0.19027875
0.07687164	0.07687164	3600284.0	2.0	0.07687164
0.19000621	0.19000621	2769286.0	2.0	0.19000621
0.07534563	0.07534563	2222237.0	2.0	0.07534563
0.08498655	0.08498655	468908.0	1.0	0.08498655
0.04215819	0.04215819	137223.0	1.0	0.04215819
0.0778992	0.0778992	3134172.0	2.0	0.0778992
0.18601122	0.18601122	3161475.0	2.0	0.18601122
0.08554522	0.08554522	1940263.0	2.0	0.08554522
0.08481043	0.08481043	2649145.0	1.0	0.08481043
0.12672009	0.12672009	2576164.0	2.0	0.12672009
0.25930882	0.25930882	3108676.0	2.0	0.25930882
0.14704089	0.14704089	1413549.0	1.0	0.14704089
3.681318	2.419629	3658220.0	1.0	0.21739796
0.039865855	0.039865855	3786976.0	1.0	0.039865855
0.14378062	0.14378062	1282576.0	1.0	0.14378062
0.22068764	0.22068764	3555588.0	2.0	0.22068764
0.15263855	2.097694	3064452.0	2.0	0.15263855
0.046849877	0.046849877	1609165.0	2.0	0.046849877
0.049330305	0.049330305	3767072.0	2.0	0.049330305
0.037417967	0.037417967	1065004.0	1.0	0.037417967
